Time,Centre position X,Centre position Y
73.200,399,318
73.310,400,316
73.430,401,315
73.550,406,318
73.670,416,325
73.790,418,325
73.900,417,325
74.020,415,323
74.140,422,317
74.260,424,312
74.370,422,305
74.490,420,296
74.600,418,288
74.710,415,281
74.830,413,270
74.940,413,263
75.060,412,262
75.170,413,262
75.290,411,262
75.420,409,259
75.540,405,248
75.640,399,236
75.750,394,222
75.870,388,202
75.990,387,187
76.100,387,166
76.220,388,148
76.340,390,136
76.460,395,127
76.570,399,120
76.690,401,118
76.800,405,114
76.920,413,108
77.040,417,104
77.150,419,104
77.260,423,104
77.370,425,103
77.490,425,103
77.600,424,103
77.720,420,103
77.840,415,103
77.960,413,97
78.080,412,84
78.190,409,76
78.310,410,68
78.430,412,60
78.550,415,56
78.670,417,53
78.790,419,51
78.900,419,52
79.010,420,53
79.130,419,55
79.240,417,54
79.360,417,53
79.470,416,51
79.590,416,50
79.710,415,50
79.830,415,50
79.940,415,50
80.050,415,50
80.160,415,54
80.270,416,57
80.390,415,60
80.500,411,62
80.610,407,61
80.730,396,61
80.850,377,63
80.970,357,66
81.080,343,67
81.190,326,67
81.310,304,66
81.410,288,65
81.520,270,63
81.640,249,62
81.760,235,61
81.870,235,61
81.990,237,61
82.100,238,60
82.220,233,59
82.340,224,58
82.460,215,57
82.570,203,55
82.690,189,54
82.800,181,56
82.910,180,57
83.020,179,58
83.140,172,62
83.260,165,67
83.370,159,71
83.490,156,71
83.610,154,68
83.730,152,68
83.840,153,67
83.950,152,66
84.070,150,63
84.190,149,59
84.310,150,59
84.430,152,61
84.550,153,65
84.670,148,70
84.780,146,75
84.890,150,76
85.010,152,80
85.120,155,84
85.230,155,83
85.350,154,83
85.470,154,85
85.570,155,93
85.690,155,105
85.800,154,123
85.910,153,133
86.030,152,149
86.160,151,170
86.270,150,185
86.390,149,208
86.510,147,227
86.630,148,251
86.750,149,268
86.860,154,288
86.970,156,296
87.100,160,300
87.210,165,301
87.320,172,304
87.440,176,306
87.560,183,306
87.680,194,308
87.800,205,310
87.920,218,315
88.040,229,318
88.150,241,322
88.270,250,325
88.390,251,325
88.520,254,321
88.630,267,319
88.740,273,318
88.850,277,320
88.980,277,320
89.090,278,322
89.210,278,323
89.330,277,323
89.440,277,323
89.560,277,324
89.670,278,321
89.790,285,319
89.910,293,317
90.020,301,315
90.130,306,311
90.240,313,308
90.350,325,299
90.480,333,295
90.600,340,288
90.710,348,282
90.820,352,274
90.940,357,264
91.060,359,260
91.160,360,258
91.280,359,258
91.400,359,259
91.520,359,259
91.630,359,259
91.740,360,261
91.850,361,262
91.970,362,261
92.080,363,261
92.190,370,261
92.300,378,263
92.420,382,264
92.530,389,271
92.650,394,274
92.770,396,275
92.890,397,274
93.010,396,274
93.130,394,275
93.240,394,275
93.360,393,275
93.470,393,275
93.590,398,276
93.700,403,273
93.810,406,274
93.920,413,272
94.040,418,270
94.150,416,270
94.260,412,270
94.370,414,269
94.490,416,265
94.600,421,252
94.710,424,239
94.830,423,230
94.950,421,219
95.060,417,203
95.170,415,191
95.290,411,180
95.410,407,164
95.530,402,144
95.650,399,133
95.770,396,125
95.880,393,121
95.990,387,115
96.110,381,108
96.230,374,96
96.340,372,92
96.460,374,89
96.580,377,81
96.700,385,72
96.810,390,64
96.930,392,60
97.040,391,57
97.160,390,55
97.280,390,56
97.400,388,64
97.510,386,64
97.630,374,57
97.740,359,53
97.860,334,52
97.980,314,52
98.090,288,52
98.210,273,52
98.330,261,51
98.450,255,53
98.570,242,55
98.680,231,57
98.800,217,57
98.910,209,61
99.030,193,61
99.160,180,63
99.270,175,63
99.390,172,63
99.520,173,63
99.630,173,64
99.740,174,64
99.850,173,62
99.970,172,61
100.080,171,60
100.200,172,61
100.310,172,63
100.420,172,63
100.540,172,63
100.650,171,63
100.760,171,64
100.880,172,64
100.990,171,63
101.110,170,61
101.230,170,62
101.350,169,62
101.470,168,62
101.590,169,63
101.700,169,63
101.810,169,63
101.930,169,63
102.040,168,63
102.160,169,61
102.270,168,60
102.380,166,60
102.490,163,60
102.610,159,58
102.740,153,62
102.850,149,59
102.970,148,58
103.080,148,58
103.200,148,56
103.320,147,57
103.430,147,58
103.540,146,57
103.660,146,58
103.770,148,58
103.890,148,59
104.000,149,57
104.110,149,58
104.220,151,58
104.340,151,58
104.460,152,57
104.560,153,58
104.680,153,60
104.800,153,63
104.910,156,69
105.030,156,80
105.130,160,85
105.240,163,100
105.360,167,112
105.470,168,123
105.590,172,138
105.700,174,150
105.820,175,167
105.930,175,181
106.040,174,202
106.150,175,213
106.270,178,235
106.380,180,256
106.490,181,267
106.600,183,273
106.710,183,276
106.830,182,275
106.950,183,276
107.070,182,275
107.190,184,272
107.310,186,272
107.420,191,270
107.540,197,270
107.650,198,270
107.770,195,270
107.880,194,271
108.000,196,267
108.120,201,262
108.220,210,253
108.340,217,243
108.460,222,239
108.570,226,234
108.680,231,228
108.790,236,224
108.910,242,218
109.030,253,204
109.150,264,193
109.270,270,187
109.390,273,180
109.510,276,174
109.630,282,164
109.750,286,156
109.860,293,144
109.980,297,138
110.100,295,141
110.220,295,141
110.330,295,141
110.430,295,141
110.540,295,140
110.650,302,135
110.770,311,130
110.880,320,123
110.990,323,123
111.100,325,123
111.210,327,124
111.320,327,126
111.430,327,127
111.560,338,130
111.670,346,132
111.780,355,136
111.900,369,136
112.020,381,132
112.130,387,132
112.260,388,130
112.370,387,129
112.490,387,130
112.610,387,131
112.720,385,132
112.840,382,132
112.960,381,126
113.070,380,118
113.190,381,104
113.300,383,93
113.410,384,88
113.530,394,79
113.640,407,67
113.760,413,60
113.870,418,57
113.980,420,53
114.100,422,53
114.210,423,52
114.320,424,52
114.440,424,52
114.560,422,53
114.670,418,57
114.780,416,61
114.890,416,66
115.010,415,75
115.130,410,88
115.250,404,101
115.370,397,114
115.490,389,133
115.610,385,149
115.720,377,170
115.840,373,187
115.950,369,210
116.060,365,228
116.170,360,242
116.290,355,254
116.400,351,258
116.510,346,275
116.620,343,281
116.730,342,282
116.840,341,281
116.940,339,281
117.060,339,280
117.190,329,280
117.310,322,281
117.430,315,280
117.540,308,281
117.650,296,282
117.770,282,284
117.890,263,285
118.000,253,285
118.110,246,282
118.220,237,280
118.340,238,280
118.460,239,282
118.590,239,282
118.710,237,283
118.830,230,284
118.940,216,285
119.060,215,285
119.160,215,284
119.270,216,283
119.380,217,282
119.490,217,281
119.600,215,275
119.720,212,262
119.830,211,252
119.950,206,237
120.060,203,228
120.180,195,211
120.290,190,199
120.400,188,189
120.520,186,182
120.640,183,176
120.760,177,161
120.870,172,147
120.990,165,132
121.110,164,124
121.220,161,115
121.340,157,108
121.460,152,103
121.580,153,104
121.690,153,107
121.800,153,108
121.920,152,109
122.030,149,109
122.160,147,111
122.270,146,113
122.390,145,115
122.500,145,115
122.620,147,114
122.730,150,113
122.860,151,114
122.970,150,125
123.090,153,138
123.200,154,154
123.310,155,175
123.430,154,187
123.540,156,193
123.660,154,199
123.770,153,208
123.890,149,222
124.020,149,234
124.130,149,233
124.250,150,233
124.360,150,233
124.470,150,233
124.590,150,234
124.710,152,240
124.830,151,258
124.950,152,272
125.070,156,280
125.180,158,288
125.300,158,287
125.410,157,286
125.520,156,287
125.640,156,288
125.760,156,288
125.880,154,288
126.000,152,289
126.110,150,289
126.230,149,291
126.350,149,292
126.470,148,291
126.600,147,291
126.700,147,291
126.820,148,292
126.930,147,292
127.050,147,292
127.170,147,292
127.300,147,292
127.410,147,291
127.530,148,291
127.650,153,287
127.760,156,284
127.880,159,286
127.990,167,288
128.110,172,289
128.230,182,284
128.340,196,280
128.460,213,276
128.570,228,273
128.680,242,271
128.790,259,268
128.910,275,267
129.020,286,267
129.140,301,270
129.250,324,278
129.360,340,287
129.480,355,295
129.600,376,309
129.720,391,320
129.830,396,324
129.940,403,326
130.060,410,326
130.180,415,326
130.280,415,327
130.400,412,326
130.520,414,325
130.630,415,325
130.740,415,326
130.850,417,324
130.970,423,316
131.090,425,315
131.210,424,316
131.310,424,316
131.440,424,317
131.550,424,317
131.670,424,317
131.800,424,317
131.910,424,313
132.030,425,309
132.150,423,308
132.260,422,310
132.370,422,311
132.500,419,307
132.620,417,297
132.740,414,291
132.850,414,290
132.960,414,287
133.090,412,274
133.210,409,253
133.320,409,237
133.440,410,212
133.560,413,197
133.670,415,181
133.790,419,158
133.900,422,141
134.010,425,130
134.130,425,130
134.240,423,132
134.360,423,133
134.470,423,133
134.590,421,128
134.700,420,120
134.820,416,114
134.940,414,112
135.060,408,114
135.170,400,114
135.290,388,111
135.400,371,109
135.510,362,106
135.630,344,101
135.740,325,95
135.860,316,91
135.980,309,89
136.100,294,87
136.220,274,83
136.330,259,81
136.450,234,78
136.560,216,76
136.680,198,76
136.790,188,77
136.900,179,76
137.020,172,77
137.140,168,75
137.250,166,76
137.370,166,78
137.490,166,80
137.600,167,80
137.710,165,82
137.820,164,84
137.930,163,88
138.040,164,89
138.160,158,91
138.280,152,92
138.390,150,91
138.510,148,92
138.620,146,93
138.740,147,93
138.860,145,94
138.970,145,94
139.090,145,93
139.220,146,92
139.320,146,92
139.440,148,91
139.550,150,88
139.660,151,83
139.770,150,72
139.880,153,66
139.990,152,64
140.110,150,61
140.220,151,58
140.340,149,54
140.460,149,53
140.570,150,53
140.690,149,53
140.810,148,51
140.920,148,51
141.040,148,52
141.160,147,53
141.280,148,54
141.390,147,55
141.500,147,54
141.620,146,54
141.730,148,55
141.840,147,53
141.960,147,53
142.070,147,53
142.180,146,53
142.300,147,55
142.430,146,54
142.540,146,54
142.660,146,54
142.770,147,55
142.890,149,56
143.010,150,58
143.130,152,59
143.230,152,59
143.350,151,62
143.480,151,71
143.590,153,87
143.710,157,108
143.820,157,126
143.950,158,139
144.060,160,144
144.170,158,143
144.280,153,142
144.400,149,143
144.520,146,144
144.630,146,144
144.740,148,144
144.860,151,145
144.980,155,143
145.090,156,140
145.200,156,136
145.310,155,124
145.420,154,110
145.540,154,95
145.660,156,86
145.780,158,74
145.900,160,68
146.020,161,67
146.130,164,66
146.250,171,60
146.370,174,59
146.490,175,57
146.610,174,59
146.730,176,58
146.840,179,55
146.960,180,54
147.070,180,55
147.190,179,55
147.300,179,56
147.420,179,54
147.540,179,54
147.650,179,55
147.770,181,53
147.880,184,51
147.990,187,51
148.110,189,51
148.220,189,50
148.340,189,48
148.450,188,48
148.560,188,49
148.680,188,51
148.790,190,51
148.910,194,51
149.020,202,50
149.130,218,52
149.250,229,53
149.360,244,55
149.470,265,57
149.580,278,58
149.700,293,61
149.810,314,63
149.930,333,64
150.040,348,66
150.150,351,67
150.270,343,73
150.380,338,80
150.500,325,85
150.620,303,91
150.740,277,94
150.850,258,93
150.980,235,89
151.100,213,86
151.220,197,84
151.330,188,84
151.450,185,85
151.570,185,87
151.690,185,88
151.810,175,93
151.930,171,95
152.040,170,94
152.160,170,94
152.270,170,95
152.390,171,96
152.500,173,97
152.620,175,95
152.740,177,94
152.850,178,98
152.970,179,107
153.080,182,115
153.200,188,134
153.320,193,151
153.440,197,176
153.570,200,201
153.670,199,213
153.800,195,234
153.920,188,255
154.050,186,273
154.160,190,280
154.280,203,294
154.400,209,305
154.510,211,311
154.630,211,316
154.730,209,316
154.850,205,318
154.960,201,321
155.060,199,321
155.180,198,324
155.300,199,327
155.410,199,328
155.540,199,328
155.660,200,327
155.770,201,325
155.890,202,321
156.010,204,313
156.110,211,312
156.230,216,312
156.340,221,309
156.450,231,303
156.570,248,292
156.690,263,285
156.810,280,280
156.930,295,277
157.050,317,276
157.160,337,280
157.280,361,290
157.400,378,300
157.500,395,311
157.620,404,319
157.730,409,324
157.840,414,325
157.950,416,324
158.070,415,326
158.180,415,327
158.300,416,328
158.420,417,328
158.530,418,326
158.650,414,324
158.760,413,324
158.880,415,324
159.000,417,319
159.120,425,307
159.230,426,303
159.350,425,303
159.460,422,299
159.580,417,285
159.700,413,273
159.820,409,252
159.940,408,230
160.050,407,215
160.170,408,196
160.290,409,180
160.410,411,157
160.520,411,141
160.640,410,128
160.750,407,126
160.860,406,126
160.980,407,126
161.090,407,127
161.210,406,126
161.320,399,121
161.430,390,112
161.550,374,99
161.660,363,90
161.770,357,85
161.890,354,86
162.010,350,86
162.130,340,83
162.240,330,81
162.360,329,80
162.480,327,77
162.590,320,73
162.710,318,68
162.820,318,65
162.940,318,63
163.060,317,58
163.170,318,59
163.290,318,62
163.410,319,60
163.520,321,56
163.640,324,53
163.760,325,50
163.880,325,49
163.990,324,49
164.110,324,50
164.220,324,51
164.330,323,53
164.450,324,54
164.570,330,56
164.680,336,61
164.800,338,67
164.920,337,67
165.030,336,69
165.140,334,70
165.260,331,72
165.380,330,72
165.500,331,71
165.620,331,71
165.740,331,73
165.850,330,76
165.970,327,87
166.090,320,101
166.210,316,114
166.330,311,130
166.440,307,146
166.560,304,158
166.680,303,169
166.800,302,173
166.910,304,176
167.030,304,184
167.140,303,195
167.250,303,194
167.360,302,194
167.480,299,194
167.600,298,195
167.700,300,194
167.820,302,194
167.940,304,204
168.040,303,215
168.170,303,228
168.290,300,246
168.400,290,264
168.520,283,270
168.630,269,273
168.740,244,274
168.860,227,275
168.980,209,276
169.090,199,276
169.200,198,274
169.320,197,268
169.430,189,249
169.540,183,233
169.670,175,207
169.790,169,191
169.910,165,176
170.020,165,173
170.140,165,171
170.250,164,167
170.360,159,162
170.480,156,155
170.590,154,153
170.700,156,156
170.810,157,156
170.930,155,157
171.050,155,157
171.170,152,158
171.290,150,157
171.400,148,158
171.520,147,160
171.630,146,161
171.750,146,164
171.860,147,165
171.980,148,167
172.100,148,169
172.210,149,173
172.340,149,181
172.450,149,184
172.560,151,199
172.670,152,210
172.800,152,219
172.920,152,221
173.030,153,221
173.150,154,219
173.260,155,219
173.380,158,218
173.490,159,217
173.600,159,216
173.720,158,216
173.840,158,216
173.950,158,216
174.070,158,216
174.180,158,216
174.300,158,216
174.420,155,218
174.540,154,220
174.660,152,221
174.780,152,220
174.900,151,220
175.020,149,220
175.140,149,220
175.250,149,220
175.370,148,220
175.480,147,220
175.600,147,220
175.710,148,220
175.830,152,219
175.950,158,217
176.070,161,212
176.180,163,204
176.300,170,190
176.420,176,180
176.540,185,163
176.660,191,153
176.780,196,144
176.910,194,138
177.020,194,128
177.130,193,122
177.250,195,122
177.360,200,122
177.470,209,117
177.590,216,112
177.700,220,111
177.820,219,110
177.920,219,110
178.030,218,111
178.150,218,113
178.270,221,116
178.380,230,118
178.500,246,126
178.600,257,133
178.710,266,139
178.820,282,145
178.930,302,155
179.040,316,160
179.150,325,164
179.260,333,167
179.370,343,169
179.480,345,170
179.590,348,168
179.710,357,167
179.830,373,164
179.940,381,161
180.050,390,159
180.160,399,158
180.270,399,158
180.390,400,157
180.520,402,156
180.640,408,149
180.750,417,135
180.860,423,112
180.980,425,98
181.100,426,82
181.220,425,73
181.330,427,64
181.450,427,60
181.570,427,59
181.680,428,58
181.790,428,58
181.920,428,58
182.030,428,58
182.150,427,60
182.270,427,61
182.380,426,62
182.500,427,62
182.620,427,62
182.730,426,61
182.850,420,58
182.960,414,52
183.070,412,52
183.190,412,52
183.300,412,51
183.420,410,52
183.530,395,51
183.650,376,50
183.770,346,50
183.890,324,50
184.010,299,50
184.120,291,51
184.240,278,52
184.350,265,53
184.460,244,57
184.580,227,60
184.690,212,60
184.800,196,62
184.910,184,63
185.030,177,63
185.150,174,65
185.270,165,66
185.380,159,65
185.500,156,67
185.620,154,70
185.730,154,71
185.840,153,72
185.960,150,75
186.070,151,75
186.180,151,76
186.290,151,76
186.400,152,76
186.520,149,75
186.640,148,75
186.750,147,75
186.870,144,75
186.980,144,75
187.100,144,75
187.210,144,77
187.320,144,79
187.430,144,80
187.550,145,78
187.660,145,78
187.780,145,77
187.900,144,77
188.020,144,77
188.130,144,78
188.250,143,78
188.360,143,78
188.480,144,78
188.590,144,78
188.700,143,79
188.810,144,77
188.920,146,74
189.040,146,72
189.150,146,69
189.260,147,64
189.370,147,60
189.490,146,56
189.610,146,56
189.720,145,53
189.830,145,55
189.940,145,53
190.060,145,52
190.180,145,53
190.290,146,53
190.410,145,52
190.530,145,52
190.650,145,53
190.760,148,54
190.880,148,54
191.000,149,53
191.120,148,52
191.240,148,52
191.360,146,51
191.470,146,51
191.580,146,50
191.710,146,50
191.830,146,51
191.950,145,50
192.070,146,50
192.180,145,49
192.300,147,52
192.410,148,52
192.510,150,53
192.630,154,52
192.750,161,52
192.870,170,57
192.980,174,64
193.090,181,77
193.200,184,88
193.310,183,100
193.420,182,113
193.530,178,128
193.650,181,145
193.770,182,169
193.880,182,186
194.000,185,204
194.110,192,214
194.220,197,221
194.330,200,220
194.450,206,218
194.550,224,217
194.670,234,217
194.780,239,217
194.900,241,218
195.010,242,219
195.130,242,218
195.250,242,217
195.360,255,214
195.470,269,210
195.590,286,207
195.700,308,199
195.810,321,194
195.910,334,186
196.040,333,187
196.150,330,188
196.270,330,188
196.380,332,188
196.500,331,189
196.620,330,189
196.730,327,187
196.850,325,179
196.960,319,162
197.080,313,145
197.190,307,128
197.290,304,110
197.410,307,104
197.520,307,101
197.650,312,95
197.760,319,82
197.880,325,77
197.990,327,73
198.100,327,67
198.220,325,62
198.340,324,61
198.460,324,59
198.570,323,57
198.690,325,55
198.810,324,53
198.930,325,51
199.040,325,49
199.160,327,50
199.280,325,50
199.390,325,53
199.510,324,52
199.630,322,53
199.750,320,57
199.860,308,58
199.980,300,58
200.100,289,62
200.220,269,61
200.330,252,60
200.450,242,60
200.560,228,60
200.680,215,61
200.790,206,65
200.890,199,67
201.010,190,71
201.130,185,73
201.240,184,78
201.350,177,83
201.460,170,93
201.590,163,103
201.700,160,111
