Time,X,Y
0.06,85.75,102.75
0.12,86.53999999999999,101.44
0.18,87.58,100.39
0.24,88.63,99.87
0.29,89.41,99.61
0.35,90.46000000000001,99.61
0.41,90.72,99.61
0.47,90.97999999999999,99.61
0.53,91.24,99.87
0.59,91.5,100.39
0.64,91.24,100.39
0.7,90.97999999999999,100.13
0.75,90.72,99.87
0.81,90.72,99.61
0.87,90.97999999999999,98.82000000000001
0.93,90.97999999999999,97.78
0.98,91.5,96.72999999999999
1.04,91.76,95.95
1.1,92.28999999999999,94.9
1.16,93.33,93.86
1.21,94.64,92.81
1.27,95.16,92.55
1.33,96.47,92.03
1.39,97.25,91.5
1.45,98.03999999999999,91.24
1.51,98.82000000000001,91.24
1.56,99.61,91.24
1.62,100.13,92.03
1.68,100.65,92.55
1.74,100.65,92.81
1.79,101.44,93.86
1.85,101.96000000000001,94.38
1.91,102.47999999999999,94.9
1.97,103.00999999999999,95.95
2.02,103.27000000000001,96.47
2.08,103.27000000000001,96.72999999999999
2.13,103.53,96.99
2.2,103.79,97.52000000000001
2.25,103.79,97.52000000000001
2.31,103.53,97.52000000000001
2.37,103.27000000000001,97.52000000000001
2.43,102.75,97.78
2.5,102.47999999999999,97.25
2.55,102.47999999999999,96.99
2.61,102.22,96.21000000000001
2.66,102.22,95.69
2.72,102.22,94.38
2.78,102.22,93.59
2.83,102.47999999999999,92.55
2.88,103.27000000000001,91.24
2.94,103.53,90.46000000000001
3.0,104.58,89.15
3.06,105.35999999999999,87.84
3.11,105.88,87.32000000000001
3.17,106.92999999999999,86.27000000000001
3.23,107.71,85.49
3.29,108.5,84.71000000000001
3.34,109.02000000000001,84.17999999999999
3.4,110.07000000000001,84.17999999999999
3.46,110.59,83.92
3.51,110.85,83.92
3.57,111.37,83.92
3.62,111.9,84.17999999999999
3.68,112.16,84.17999999999999
3.73,112.16,84.44
3.79,112.42,84.71000000000001
3.85,112.16,84.97
3.91,112.16,84.71000000000001
3.97,111.63,84.71000000000001
4.03,111.10999999999999,84.44
4.08,110.85,84.17999999999999
4.15,110.59,83.4
4.2,110.33,82.88
4.26,109.8,81.05
4.31,109.8,80.52000000000001
4.37,109.8,78.95
4.43,109.8,77.39
4.49,110.07000000000001,75.82000000000001
4.55,110.07000000000001,75.03
4.6,110.59,73.2
4.66,111.10999999999999,71.63
4.72,111.63,70.07000000000001
4.78,112.16,68.5
4.84,112.67999999999999,67.71000000000001
4.89,113.46,66.41
4.95,113.72999999999999,65.62
