Time,X,Y
0.13,73.6,22.4
0.23,73.6,25.07
0.34,74.13,26.130000000000003
0.45,76.27000000000001,28.27
0.56,77.33,29.330000000000002
0.67,80.0,30.93
0.77,82.67,32.0
0.88,83.72999999999999,32.53
0.99,86.4,33.6
1.1,89.07000000000001,33.6
1.21,89.6,33.6
1.31,91.72999999999999,33.07
1.42,92.8,33.07
1.53,93.33,32.0
1.64,93.33,30.93
1.74,93.33,30.4
1.85,91.72999999999999,30.4
1.97,89.6,30.4
2.07,88.0,30.93
2.18,85.33,32.0
2.29,83.2,34.13
2.4,82.13,35.2
2.51,80.0,36.8
2.62,78.92999999999999,37.87
2.73,78.4,40.0
2.84,78.4,42.67
2.95,78.92999999999999,43.730000000000004
3.06,80.53,45.33
3.16,82.13,45.87
3.27,84.27000000000001,46.93
3.38,87.47,47.47
3.49,89.07000000000001,48.0
3.6,92.27000000000001,48.0
3.72,95.47,48.53
3.83,98.67,48.53
3.94,100.27000000000001,48.53
4.05,103.47,48.53
4.16,107.2,48.53
4.27,109.33,48.53
4.38,112.53,48.0
4.49,114.13,48.0
4.59,117.87,48.0
4.69,119.47,48.0
4.8,122.67,48.0
4.91,126.4,48.0
5.02,128.0,48.0
5.13,130.67000000000002,48.0
5.24,133.32999999999998,48.0
5.35,133.87,48.0
5.45,134.93,46.93
5.56,135.47,46.4
5.67,136.0,44.269999999999996
5.78,135.47,41.6
5.89,134.93,40.53
6.0,133.32999999999998,37.87
6.11,132.27,35.2
6.22,131.73,34.13
6.32,130.67000000000002,32.0
6.43,129.6,30.4
6.55,128.53,28.8
6.65,126.92999999999999,26.669999999999998
6.76,125.87,25.6
6.87,124.27000000000001,22.93
6.98,123.2,20.8
7.09,122.67,19.2
7.21,122.13,17.07
7.32,122.13,15.469999999999999
7.43,122.67,14.930000000000001
7.53,123.72999999999999,14.4
7.64,125.87,15.469999999999999
7.76,127.47,17.07
7.86,128.53,19.2
7.98,129.6,21.869999999999997
8.09,129.6,23.47
8.2,129.6,27.2
8.3,129.07,30.93
8.42,129.07,33.07
8.53,128.0,36.8
8.64,127.47,38.4
8.75,126.4,42.13
8.86,124.8,46.4
8.97,123.2,50.13
9.08,122.67,51.73
9.18,120.0,54.4
9.29,118.92999999999999,55.470000000000006
9.41,115.72999999999999,57.07000000000001
9.51,112.53,57.07000000000001
9.62,110.92999999999999,57.07000000000001
9.73,107.72999999999999,56.0
9.84,106.67,54.92999999999999
9.95,104.0,52.8
10.06,102.4,49.6
10.17,101.33,48.0
10.27,100.8,44.8
10.38,100.8,41.07
10.49,101.33,39.47
10.6,102.92999999999999,36.269999999999996
10.72,105.07000000000001,33.6
10.83,108.27000000000001,30.93
10.94,109.87,29.869999999999997
11.05,113.07000000000001,27.73
11.17,116.8,25.6
11.28,118.4,25.07
11.38,122.13,24.0
11.5,123.72999999999999,23.47
11.61,126.4,23.47
11.72,129.07,25.07
11.82,129.6,26.669999999999998
11.93,130.67000000000002,29.330000000000002
12.04,131.2,32.53
12.15,131.2,34.13
12.25,131.2,37.33
12.35,130.67000000000002,39.47
12.46,130.13,42.67
12.57,129.07,44.269999999999996
12.68,126.92999999999999,46.93
12.79,123.72999999999999,48.53
12.91,121.07000000000001,49.07
13.01,119.47,49.07
13.12,116.27000000000001,48.0
13.23,114.13,46.4
13.34,113.6,45.87
13.45,113.07000000000001,44.269999999999996
13.56,113.07000000000001,43.730000000000004
13.68,112.53,43.2
13.78,112.53,42.67
13.9,112.53,42.13
14.01,112.53,42.67
14.11,112.0,42.67
14.22,112.0,42.67
