Time,Centre position X,Centre position Y
0.000,,
0.850,928.0,149.3
1.390,805.3,1157.3
1.940,704.0,544.0
2.050,688.0,533.3
2.160,688.0,528.0
2.270,762.7,533.3
2.380,821.3,576.0
2.550,800.0,565.3
2.650,816.0,560.0
2.770,682.7,453.3
2.880,768.0,480.0
2.990,842.7,538.7
3.100,810.7,506.7
3.210,762.7,474.7
3.320,762.7,528.0
3.430,720.0,506.7
3.540,640.0,624.0
