Time,X,Y
1.14,126.92999999999999,105.6
1.3,137.07,88.0
2.83,120.53,67.2
2.94,122.67,62.4
3.06,125.33,58.129999999999995
3.17,126.4,56.0
3.27,128.53,51.73
3.39,130.13,46.93
3.5,130.67000000000002,44.269999999999996
3.62,131.73,39.47
3.73,133.32999999999998,35.2
3.85,133.87,33.6
3.95,136.0,29.869999999999997
4.06,138.67000000000002,28.8
4.17,139.73,28.8
4.28,140.8,32.0
4.4,140.27,35.730000000000004
4.51,139.2,40.0
4.62,138.67000000000002,42.13
4.73,136.0,45.33
4.84,134.4,46.93
4.96,130.67000000000002,49.07
5.06,126.92999999999999,51.2
5.18,124.8,52.27
5.29,121.07000000000001,53.870000000000005
5.4,116.8,54.92999999999999
7.99,94.92999999999999,16.0
8.1,96.53,17.07
8.21,99.72999999999999,19.2
8.32,102.92999999999999,21.330000000000002
8.42,104.0,22.93
8.53,106.67,26.130000000000003
8.64,107.2,28.27
8.75,108.8,32.0
8.86,109.33,35.730000000000004
8.97,109.87,37.87
9.08,110.4,42.13
9.19,110.4,45.87
9.3,110.4,48.0
9.41,109.87,51.73
9.52,108.27000000000001,55.470000000000006
9.63,107.72999999999999,57.6
9.74,106.13,61.33
9.84,105.6,62.92999999999999
9.95,103.47,66.67
10.06,100.8,69.87
10.16,98.67,71.47
10.27,95.47,73.6
10.38,91.72999999999999,75.72999999999999
10.5,90.13,76.27000000000001
10.61,86.4,77.87
10.71,84.27000000000001,78.4
10.82,80.53,78.92999999999999
10.94,76.27000000000001,78.92999999999999
11.04,74.67,78.4
11.15,70.4,77.87
11.26,66.67,77.33
11.37,65.07000000000001,76.27000000000001
11.48,61.33,74.67
11.59,58.67,71.47
11.71,57.6,69.87
11.82,56.0,66.67
11.93,55.470000000000006,62.92999999999999
12.04,55.470000000000006,61.33
12.15,56.0,58.129999999999995
12.27,57.07000000000001,54.92999999999999
12.37,57.6,52.8
12.48,59.73,49.6
12.59,60.27,48.0
12.69,62.92999999999999,45.87
12.81,65.6,43.2
12.91,67.2,41.6
13.02,69.87,39.47
13.12,73.07000000000001,37.87
13.23,75.2,36.8
13.34,78.4,35.2
13.45,82.13,33.6
13.57,84.27000000000001,33.07
13.68,88.53,32.53
13.78,90.67,32.53
13.9,94.4,32.53
14.01,98.13,33.07
14.12,100.27000000000001,33.07
14.23,104.53,34.13
14.34,107.72999999999999,35.730000000000004
14.45,109.33,36.8
14.55,112.0,39.47
14.67,114.13,42.67
14.77,114.67,43.730000000000004
14.88,114.67,48.0
14.99,114.67,51.2
15.1,114.13,53.33
15.21,113.07000000000001,56.529999999999994
15.31,112.0,58.129999999999995
15.42,109.33,60.8
15.54,106.67,63.470000000000006
15.65,105.6,64.53
15.75,102.4,66.13
15.86,98.67,67.72999999999999
15.97,97.6,68.27000000000001
16.08,93.33,68.8
16.19,89.6,68.8
16.3,88.0,68.27000000000001
16.42,84.27000000000001,67.72999999999999
16.53,80.53,66.13
16.64,78.92999999999999,65.07000000000001
16.75,75.72999999999999,63.470000000000006
16.86,74.67,62.4
16.96,72.0,59.73
17.07,69.87,56.529999999999994
17.19,69.33,53.33
17.29,68.8,51.2
17.4,68.8,47.47
17.51,69.33,45.87
17.62,70.92999999999999,42.67
17.73,73.07000000000001,40.0
17.84,74.13,38.4
17.95,76.8,35.730000000000004
18.06,79.47,33.07
18.17,80.53,31.47
18.28,83.72999999999999,28.8
18.39,84.8,27.2
18.49,88.0,24.53
18.61,91.72999999999999,21.869999999999997
18.72,93.33,20.8
18.82,97.07000000000001,19.73
18.93,100.8,19.2
19.04,102.4,19.2
19.15,106.13,20.8
19.26,107.72999999999999,21.869999999999997
19.36,110.4,24.53
19.47,112.53,27.2
19.58,113.6,29.330000000000002
19.69,115.2,32.53
19.8,116.27000000000001,36.269999999999996
19.92,116.27000000000001,38.4
20.03,116.8,42.13
20.14,116.8,45.87
20.25,116.8,47.47
20.36,116.27000000000001,51.73
20.47,114.67,55.470000000000006
20.58,114.13,57.07000000000001
20.69,112.53,60.27
20.81,110.4,63.470000000000006
20.92,109.33,65.07000000000001
21.03,106.67,68.27000000000001
21.14,104.0,71.47
21.25,102.92999999999999,73.07000000000001
21.36,100.27000000000001,76.27000000000001
21.47,97.07000000000001,78.92999999999999
21.58,95.47,80.0
21.69,91.72999999999999,81.6
21.8,88.53,83.2
21.91,86.4,83.72999999999999
22.01,82.67,84.27000000000001
22.13,78.92999999999999,84.8
22.23,77.33,85.33
22.34,73.07000000000001,85.87
22.46,71.47,85.87
22.56,67.2,86.92999999999999
22.67,62.92999999999999,86.92999999999999
22.79,60.8,87.47
22.89,56.529999999999994,86.92999999999999
23.01,52.8,85.87
23.12,51.2,85.33
23.23,48.0,82.67
23.34,45.33,80.0
23.45,44.8,78.4
23.56,43.2,75.2
23.67,42.13,71.47
23.78,41.6,69.33
23.89,41.6,66.13
24.01,42.67,62.4
24.12,42.67,60.8
24.23,44.269999999999996,57.6
24.34,45.87,53.870000000000005
24.45,46.4,52.27
24.56,48.53,49.07
24.68,51.2,46.4
24.78,52.8,44.8
24.89,56.0,42.67
25.0,59.2,40.0
25.11,60.8,38.93
25.22,64.53,37.33
25.33,68.27000000000001,35.730000000000004
25.44,70.4,35.730000000000004
25.55,74.67,35.2
25.66,78.4,35.2
25.77,81.07000000000001,35.2
25.88,84.8,35.730000000000004
25.99,86.92999999999999,35.730000000000004
26.1,91.2,36.269999999999996
26.21,95.47,36.269999999999996
26.32,97.6,36.8
26.43,101.87,37.33
26.54,106.13,37.87
26.65,108.27000000000001,38.4
26.75,112.53,38.4
26.86,114.67,38.93
26.97,118.4,39.47
27.08,123.2,40.0
27.19,124.8,40.0
27.3,129.6,40.0
27.42,133.87,40.53
27.53,136.0,41.07
27.64,139.73,42.13
27.75,142.4,44.269999999999996
27.86,143.47,45.87
27.96,144.0,49.07
28.08,143.47,52.27
28.19,142.4,53.870000000000005
28.29,140.27,56.529999999999994
28.4,137.6,58.129999999999995
28.51,135.47,58.67
28.62,131.73,59.73
28.73,128.0,60.27
28.84,125.87,60.27
28.95,122.13,60.27
29.06,120.0,60.27
29.16,116.27000000000001,59.2
29.27,112.53,57.6
29.38,110.92999999999999,57.07000000000001
29.49,107.2,55.470000000000006
29.59,105.6,54.4
29.71,101.87,52.27
29.82,98.13,50.67
29.93,96.0,50.13
30.04,91.72999999999999,49.07
30.15,87.47,48.0
30.25,85.33,47.47
30.36,81.6,46.4
30.47,77.33,45.87
30.58,75.2,45.33
30.7,70.92999999999999,44.269999999999996
30.81,67.2,43.2
30.92,65.07000000000001,42.13
31.03,61.33,41.07
31.14,58.129999999999995,39.47
31.25,56.529999999999994,38.4
31.35,53.33,36.269999999999996
31.46,52.27,34.67
31.57,51.2,30.93
31.68,50.67,27.73
31.79,51.2,26.130000000000003
31.89,52.8,23.47
32.0,56.0,21.330000000000002
32.11,57.6,20.8
32.22,60.8,19.2
32.34,64.53,18.130000000000003
32.44,66.67,17.6
32.56,70.4,17.07
32.66,72.53,16.53
32.77,76.27000000000001,16.0
32.89,81.07000000000001,15.469999999999999
32.99,82.67,15.469999999999999
33.1,86.92999999999999,16.53
33.21,90.67,17.6
33.33,92.27000000000001,18.130000000000003
33.44,95.47,20.8
33.55,98.13,24.0
33.66,99.2,25.6
33.77,100.8,29.330000000000002
33.88,102.4,33.07
33.98,102.92999999999999,35.2
34.09,104.53,38.93
34.21,105.6,42.67
34.31,106.13,44.8
34.42,106.67,49.07
34.53,106.67,51.2
34.64,106.13,55.470000000000006
34.75,105.6,59.73
34.86,105.07000000000001,61.33
34.96,103.47,65.6
35.08,101.87,69.33
35.19,100.8,70.92999999999999
35.3,97.6,73.6
35.41,94.92999999999999,76.27000000000001
35.52,92.8,77.33
35.63,89.6,80.0
35.73,88.0,80.53
35.84,83.72999999999999,82.13
35.95,80.0,83.2
36.06,76.27000000000001,83.2
36.17,74.13,83.2
36.28,70.92999999999999,82.67
36.39,68.8,82.13
36.49,65.6,80.53
36.61,62.92999999999999,78.4
36.72,61.870000000000005,76.8
36.83,59.73,74.13
36.94,59.2,72.53
37.05,58.129999999999995,68.8
37.16,58.129999999999995,65.07000000000001
37.27,58.67,63.470000000000006
37.38,59.2,59.73
37.49,60.8,56.529999999999994
37.6,62.92999999999999,53.33
37.71,64.53,52.27
37.82,67.2,50.13
37.93,68.8,49.07
38.04,72.0,46.93
38.15,75.72999999999999,45.33
38.26,77.87,44.8
38.38,81.6,43.2
38.48,85.33,41.6
38.59,86.92999999999999,41.07
38.7,91.2,40.0
38.8,94.92999999999999,38.93
38.91,97.6,38.93
39.02,101.33,38.4
39.12,103.47,38.4
39.23,107.72999999999999,38.4
39.34,112.0,38.93
39.45,113.6,40.0
39.57,116.8,42.13
39.68,119.47,44.269999999999996
39.78,120.53,45.87
39.9,121.6,49.6
40.01,121.6,53.33
40.12,121.6,54.92999999999999
40.23,120.53,58.67
40.34,119.47,61.870000000000005
40.45,118.4,63.470000000000006
40.56,116.27000000000001,66.67
40.66,114.67,68.27000000000001
40.77,112.0,70.92999999999999
40.88,108.8,73.6
40.99,107.72999999999999,74.67
41.1,104.53,77.33
41.21,102.92999999999999,78.4
41.31,99.2,81.07000000000001
41.42,96.0,82.67
41.53,92.8,84.27000000000001
41.64,91.2,85.33
41.75,87.47,86.4
41.86,85.87,86.4
41.97,81.6,86.92999999999999
42.08,78.4,86.4
42.19,76.8,85.33
42.3,73.6,83.72999999999999
42.41,72.0,82.67
42.52,70.4,80.0
42.63,68.8,76.27000000000001
42.74,68.8,73.07000000000001
42.85,68.8,71.47
42.96,69.33,68.27000000000001
43.07,70.92999999999999,65.07000000000001
43.18,72.0,62.92999999999999
43.28,73.6,59.73
43.4,74.67,58.129999999999995
43.51,76.8,54.92999999999999
43.62,79.47,51.73
43.73,80.53,50.67
43.83,83.2,47.47
43.94,85.87,44.269999999999996
44.05,87.47,42.67
44.16,90.67,40.0
44.27,93.87,37.33
44.39,95.47,36.269999999999996
44.5,98.67,34.13
44.6,100.8,33.07
44.72,104.53,31.47
44.82,108.8,30.93
44.94,110.4,30.93
45.04,114.13,31.47
45.15,117.33,33.6
45.27,118.4,35.2
45.38,119.47,37.87
45.5,120.0,41.6
45.61,120.53,42.67
45.72,120.0,46.4
45.83,118.4,49.6
45.94,117.87,50.67
46.05,115.72999999999999,53.870000000000005
46.16,113.07000000000001,56.0
46.27,111.47,57.6
46.37,108.8,59.73
46.48,105.6,61.870000000000005
46.59,104.0,62.92999999999999
46.7,100.27000000000001,64.0
46.8,98.67,64.53
46.92,94.92999999999999,64.53
47.03,91.2,64.0
47.14,89.6,63.470000000000006
47.25,86.4,61.870000000000005
47.36,84.27000000000001,59.2
47.46,83.2,57.6
47.58,82.13,53.870000000000005
47.69,81.6,50.67
47.8,81.6,48.53
47.91,82.13,45.33
48.02,83.72999999999999,42.13
48.13,84.8,40.53
48.24,86.4,37.87
48.35,88.53,34.67
48.46,90.13,33.6
48.57,92.8,30.93
48.68,94.4,29.869999999999997
48.79,97.6,28.8
48.89,101.33,27.73
49.0,102.92999999999999,27.73
49.11,106.67,27.73
49.22,110.4,28.27
49.32,112.0,28.8
49.44,114.67,31.47
49.55,115.72999999999999,32.53
49.66,117.87,35.730000000000004
49.76,118.92999999999999,38.93
49.88,118.92999999999999,40.53
49.99,118.92999999999999,43.730000000000004
50.1,118.4,46.93
50.2,117.33,50.67
50.32,116.8,52.27
50.42,115.2,54.92999999999999
50.54,114.13,57.07000000000001
50.65,112.0,59.73
50.75,109.87,62.4
50.86,108.27000000000001,64.0
50.97,105.07000000000001,66.13
51.08,103.47,66.67
51.19,100.27000000000001,68.8
51.3,97.07000000000001,70.4
51.41,93.33,72.0
51.52,91.2,72.53
51.63,87.47,73.07000000000001
51.74,83.72999999999999,73.07000000000001
51.85,81.6,73.07000000000001
51.97,78.4,72.0
52.08,75.2,69.87
52.19,73.6,69.33
52.3,70.92999999999999,66.67
52.4,69.33,65.6
52.51,67.72999999999999,62.4
52.62,66.67,60.8
52.73,65.6,57.6
52.84,64.53,54.4
52.95,63.470000000000006,50.67
53.06,63.470000000000006,48.53
53.17,62.92999999999999,44.8
53.28,62.92999999999999,41.07
53.39,63.470000000000006,38.93
53.49,64.0,35.2
53.6,64.53,33.6
53.7,66.13,30.4
53.81,67.2,28.8
53.92,70.4,26.130000000000003
54.04,73.07000000000001,24.53
54.15,76.27000000000001,23.47
54.26,77.87,22.93
54.36,81.6,22.4
54.47,83.72999999999999,22.4
54.59,87.47,22.4
54.71,91.2,22.4
54.82,95.47,22.4
54.92,97.07000000000001,22.93
55.03,101.33,23.47
55.14,102.92999999999999,24.0
55.24,106.67,25.07
55.35,110.4,26.669999999999998
55.46,112.0,27.73
55.57,114.67,29.869999999999997
55.68,116.8,33.07
55.79,117.87,34.67
55.91,119.47,38.4
56.02,121.07000000000001,41.6
56.12,121.6,43.2
56.23,122.67,46.93
56.34,123.2,49.07
56.46,124.27000000000001,52.8
56.58,124.8,56.529999999999994
56.68,125.33,60.27
56.8,125.33,61.870000000000005
56.91,124.8,66.13
57.02,124.27000000000001,67.72999999999999
57.13,123.2,71.47
57.24,121.6,74.67
57.35,120.53,76.27000000000001
57.46,117.87,78.92999999999999
57.57,115.2,81.07000000000001
57.68,112.0,83.2
57.79,110.4,83.72999999999999
57.9,106.67,84.27000000000001
58.01,103.47,85.33
58.13,101.33,85.33
58.23,98.13,84.8
58.34,96.0,84.27000000000001
58.46,93.33,82.67
58.57,90.67,81.07000000000001
58.68,89.07000000000001,79.47
58.79,86.92999999999999,77.33
58.9,85.33,74.13
59.01,84.27000000000001,72.53
59.12,83.2,69.33
59.23,82.67,65.6
59.34,82.67,64.0
59.45,82.67,60.27
59.57,82.67,56.529999999999994
59.68,82.67,52.8
59.79,82.67,50.67
59.9,82.67,47.47
