Time,X,Y
7.09,83.72999999999999,120.53
9.25,90.67,96.53
9.36,92.27000000000001,96.0
9.48,94.92999999999999,96.0
9.59,97.07000000000001,97.6
9.7,97.6,98.13
9.81,97.6,100.27000000000001
9.91,97.07000000000001,101.33
10.02,96.0,101.87
10.13,93.87,101.87
10.24,92.8,101.87
10.35,90.13,100.8
10.46,87.47,98.67
10.56,86.92999999999999,97.6
10.68,85.33,94.92999999999999
10.79,84.8,91.72999999999999
10.9,84.8,90.13
11.01,86.4,86.92999999999999
11.12,88.0,83.72999999999999
11.24,89.07000000000001,82.13
11.34,91.72999999999999,78.92999999999999
11.46,94.4,76.8
11.57,95.47,75.72999999999999
11.68,98.67,73.6
11.79,101.87,72.53
11.9,103.47,71.47
12.01,106.67,69.87
12.12,110.4,67.72999999999999
12.23,112.0,67.2
12.34,114.67,65.6
12.45,117.87,65.07000000000001
12.56,118.92999999999999,65.07000000000001
12.67,121.07000000000001,65.6
12.78,122.13,67.2
12.89,122.13,68.27000000000001
12.99,122.67,70.4
13.1,122.67,72.0
13.21,122.13,74.13
13.32,120.53,76.27000000000001
13.43,120.0,77.33
13.55,117.87,77.87
13.66,115.72999999999999,77.87
13.76,114.13,77.87
13.87,112.53,76.27000000000001
13.98,111.47,74.13
14.09,110.92999999999999,72.53
14.2,109.87,69.33
14.32,108.8,66.67
14.43,108.8,65.07000000000001
14.54,108.8,61.33
14.65,109.33,58.129999999999995
14.76,109.33,56.529999999999994
14.87,110.4,53.33
14.98,110.92999999999999,51.73
15.09,112.53,49.07
15.2,114.67,46.4
15.31,116.27000000000001,45.33
15.42,118.4,42.67
15.53,121.07000000000001,40.0
15.64,122.13,38.93
15.75,124.27000000000001,36.269999999999996
15.86,126.4,35.2
15.97,128.0,35.2
16.09,130.67000000000002,35.2
16.2,132.8,36.269999999999996
16.32,133.87,38.4
16.43,133.87,39.47
16.54,134.4,42.67
16.65,133.87,45.33
16.76,133.32999999999998,46.4
16.87,131.73,49.07
16.98,130.67000000000002,50.13
17.09,128.53,52.27
17.19,125.87,53.870000000000005
17.31,124.8,54.4
17.41,121.6,54.4
17.53,118.92999999999999,53.870000000000005
17.64,117.87,53.33
17.76,115.72999999999999,51.2
17.86,113.6,49.07
17.98,112.0,45.87
18.09,111.47,44.8
18.21,110.92999999999999,41.6
18.31,110.92999999999999,38.93
18.42,110.92999999999999,37.33
18.53,112.0,35.730000000000004
18.64,113.07000000000001,35.2
18.76,114.67,34.67
18.86,116.8,35.2
18.97,117.87,35.2
19.09,119.47,37.33
19.19,121.07000000000001,39.47
19.3,121.6,40.53
19.41,122.13,43.2
19.52,121.6,45.87
19.63,121.6,46.93
19.73,120.0,49.07
19.84,119.47,49.6
19.95,117.33,51.2
20.06,114.67,52.8
20.17,113.6,52.8
20.28,110.4,52.8
20.39,107.2,52.8
20.5,106.13,52.27
20.6,104.0,50.67
20.71,101.87,48.53
20.82,100.8,47.47
20.93,99.2,44.8
21.05,97.6,42.13
21.16,97.07000000000001,40.53
21.27,95.47,37.33
21.38,94.92999999999999,35.730000000000004
21.49,94.4,33.07
21.59,93.33,29.330000000000002
21.71,93.33,28.27
21.82,92.8,24.53
21.93,92.27000000000001,21.330000000000002
22.04,92.8,19.73
22.15,92.8,17.6
22.26,93.87,14.930000000000001
22.38,94.92999999999999,14.4
22.49,96.53,13.87
22.6,99.2,14.4
22.71,100.27000000000001,14.930000000000001
22.82,102.4,17.07
22.93,104.0,19.73
23.04,104.53,21.330000000000002
23.15,105.6,24.53
23.27,106.13,27.73
23.38,106.67,30.93
23.49,106.67,33.07
23.6,106.13,36.269999999999996
23.72,105.6,37.87
23.82,104.53,41.07
23.93,102.4,43.730000000000004
24.05,101.33,44.8
24.15,98.67,45.87
24.26,96.0,45.87
24.37,94.4,45.33
24.49,92.27000000000001,44.8
24.6,90.67,42.67
24.7,89.6,41.07
24.81,88.53,38.4
24.93,88.53,35.730000000000004
25.04,88.53,33.6
25.15,89.6,30.93
25.26,91.2,27.73
25.36,91.72999999999999,26.130000000000003
25.48,93.87,22.93
25.59,94.92999999999999,21.869999999999997
25.7,97.07000000000001,19.73
25.82,99.72999999999999,18.130000000000003
25.93,102.4,18.130000000000003
26.04,103.47,18.130000000000003
26.15,105.07000000000001,19.73
26.27,106.13,21.330000000000002
26.38,106.67,22.93
26.49,107.2,25.6
26.6,106.67,27.73
26.7,106.67,28.8
26.81,105.07000000000001,30.93
26.92,102.92999999999999,32.53
27.04,101.87,32.53
27.15,99.2,33.07
27.26,96.0,33.07
27.36,94.4,33.07
27.47,91.2,32.53
27.58,89.6,32.0
27.69,86.4,31.47
27.8,83.72999999999999,30.4
27.91,83.2,29.869999999999997
28.02,82.13,27.73
28.13,82.13,26.130000000000003
28.24,82.67,25.6
28.35,83.72999999999999,25.07
28.46,85.87,25.07
28.56,87.47,25.07
28.67,89.6,26.669999999999998
28.79,90.67,27.73
28.89,92.27000000000001,30.4
29.0,92.8,33.07
29.11,93.33,34.67
29.22,93.87,37.33
29.33,93.87,40.53
29.44,93.87,42.13
29.55,92.8,44.269999999999996
29.66,91.2,45.33
29.77,90.13,45.87
29.87,88.53,45.87
29.98,87.47,45.87
30.09,85.87,44.8
30.21,84.8,43.2
30.32,84.8,41.6
30.43,84.8,39.47
30.55,85.87,37.33
30.66,86.4,36.269999999999996
30.77,88.53,35.2
30.88,91.72999999999999,34.67
30.98,92.8,34.67
31.09,96.0,34.67
31.2,98.67,35.730000000000004
31.32,100.27000000000001,36.8
31.43,102.92999999999999,38.4
31.54,105.07000000000001,40.53
31.65,105.6,42.13
31.76,107.2,44.8
31.87,107.72999999999999,48.0
31.98,108.27000000000001,49.6
32.08,108.8,52.27
32.19,109.33,53.33
32.3,109.33,55.470000000000006
32.41,108.8,57.07000000000001
32.52,107.72999999999999,58.129999999999995
32.63,107.2,58.129999999999995
32.74,105.6,58.67
