Time,X,Y
0.43,145.07,41.6
0.59,144.53,49.07
0.7,147.2,50.13
0.8,148.8,53.870000000000005
0.91,149.32999999999998,54.92999999999999
1.02,148.8,56.0
1.13,148.8,56.529999999999994
1.24,148.8,55.470000000000006
1.36,148.27,52.8
1.46,146.67000000000002,48.0
1.57,142.93,40.0
1.74,147.2,50.13
1.85,146.67000000000002,49.6
1.95,145.07,46.93
2.06,142.4,45.33
2.17,140.8,44.269999999999996
2.27,137.07,43.730000000000004
2.38,132.8,43.2
2.49,131.2,43.2
2.6,126.92999999999999,43.730000000000004
2.72,122.67,44.8
2.84,121.07000000000001,45.87
2.95,117.33,47.47
3.07,114.13,49.6
3.18,110.4,51.2
3.29,108.8,52.27
3.39,106.13,54.92999999999999
3.5,104.53,56.529999999999994
3.62,102.4,59.2
3.74,100.27000000000001,62.4
3.84,99.2,64.53
3.95,98.13,67.72999999999999
4.06,97.07000000000001,71.47
4.17,96.53,73.07000000000001
4.28,96.0,76.8
4.39,96.0,78.92999999999999
4.5,96.0,82.13
4.61,96.53,84.8
4.72,97.6,87.47
4.83,98.13,88.53
4.93,100.27000000000001,89.6
5.05,102.92999999999999,89.07000000000001
5.16,103.47,88.53
5.27,105.07000000000001,86.92999999999999
5.38,105.6,85.87
5.49,106.67,83.2
5.6,107.2,80.53
5.72,106.67,78.92999999999999
5.82,106.13,75.72999999999999
5.93,105.6,72.53
6.05,105.07000000000001,71.47
6.16,104.0,68.27000000000001
6.27,102.4,65.07000000000001
6.38,101.87,64.0
6.49,100.27000000000001,60.8
6.59,99.2,58.129999999999995
6.7,98.13,56.529999999999994
6.81,97.07000000000001,53.33
6.92,94.92999999999999,50.67
7.03,94.4,49.6
7.15,91.72999999999999,48.0
7.25,90.13,46.93
7.36,87.47,45.87
7.47,84.8,44.8
7.57,83.2,44.269999999999996
7.68,80.53,42.13
7.79,78.4,40.0
7.9,77.87,38.93
8.01,77.33,36.8
8.12,76.8,34.67
8.23,76.8,33.6
8.34,77.87,32.53
8.45,78.92999999999999,32.53
8.55,80.0,32.53
8.67,81.6,33.07
8.78,82.13,33.6
8.89,83.72999999999999,35.2
9.0,84.27000000000001,37.87
9.11,84.27000000000001,38.93
9.22,84.8,42.13
9.33,84.27000000000001,44.8
9.44,83.72999999999999,46.4
9.55,83.2,49.07
9.66,81.6,52.27
9.77,80.53,53.870000000000005
9.88,78.92999999999999,56.0
9.98,77.87,57.6
10.09,76.27000000000001,59.73
10.21,74.13,62.4
10.31,73.07000000000001,64.0
10.43,70.92999999999999,66.13
10.53,68.8,68.27000000000001
10.64,67.72999999999999,68.8
10.76,65.07000000000001,69.87
10.87,62.4,69.87
10.97,61.33,69.33
11.08,59.73,67.72999999999999
11.19,58.129999999999995,65.6
11.3,57.6,64.53
11.41,57.07000000000001,61.870000000000005
11.52,57.07000000000001,60.8
11.63,57.07000000000001,58.129999999999995
11.75,58.129999999999995,55.470000000000006
11.86,58.67,54.4
11.98,60.8,52.27
12.09,62.4,50.13
12.19,64.53,48.53
12.3,65.6,48.0
12.41,68.27000000000001,47.47
12.52,70.4,47.47
12.64,71.47,48.0
12.75,73.07000000000001,49.6
12.86,74.13,51.73
12.97,74.67,52.8
13.08,74.67,55.470000000000006
13.18,74.67,57.07000000000001
13.29,73.6,59.73
13.4,72.53,62.4
13.51,72.0,64.0
13.62,70.4,67.2
13.73,68.27000000000001,69.87
13.84,67.72999999999999,70.92999999999999
13.95,65.6,73.6
14.07,63.470000000000006,76.27000000000001
14.18,61.870000000000005,77.87
14.29,59.2,78.92999999999999
14.4,56.529999999999994,79.47
14.51,54.92999999999999,78.92999999999999
14.62,52.27,77.87
14.72,51.2,76.8
14.83,49.6,75.2
14.94,48.0,73.07000000000001
15.04,46.93,72.0
15.15,45.87,69.33
15.26,45.33,67.2
15.37,45.33,66.13
15.48,46.4,63.470000000000006
15.59,48.0,61.33
15.71,49.07,60.27
15.82,51.2,58.129999999999995
15.93,52.27,56.529999999999994
16.03,54.92999999999999,54.4
16.14,57.6,52.27
16.25,58.67,51.2
16.36,61.33,49.07
16.48,64.53,46.93
16.59,66.13,45.87
16.7,68.8,43.730000000000004
16.8,72.0,41.6
16.91,73.6,40.53
17.02,77.33,38.93
17.12,78.92999999999999,37.87
17.24,82.67,36.8
17.35,85.87,35.730000000000004
17.46,88.0,35.2
17.57,91.72999999999999,34.67
17.68,94.92999999999999,35.2
17.79,96.53,35.730000000000004
17.9,99.2,37.33
18.01,100.8,39.47
18.12,101.87,41.07
18.23,102.4,44.269999999999996
18.34,102.92999999999999,47.47
18.45,102.4,49.07
18.55,101.33,52.27
18.66,100.8,53.870000000000005
18.77,99.2,56.529999999999994
18.88,97.07000000000001,59.73
18.99,96.0,61.33
19.1,93.87,64.0
19.21,91.2,66.67
19.32,89.6,67.72999999999999
19.43,86.92999999999999,70.4
19.54,84.27000000000001,72.53
19.64,82.67,74.13
19.76,80.0,76.27000000000001
19.87,76.8,78.4
19.97,75.2,79.47
20.09,72.53,81.6
20.2,70.92999999999999,83.2
20.31,68.8,84.8
20.41,67.72999999999999,85.87
20.52,67.2,86.4
20.63,67.2,86.92999999999999
20.74,67.2,87.47
20.84,66.67,88.0
20.95,66.67,88.53
21.07,66.67,88.53
21.18,66.13,88.53
21.3,66.13,88.53
21.41,66.13,88.53
