Time,X,Y
0.95,96.53,117.87
1.72,146.13,53.33
2.94,115.72999999999999,102.92999999999999
3.05,112.53,103.47
3.16,108.27000000000001,103.47
3.92,91.72999999999999,89.07000000000001
4.15,89.6,83.72999999999999
4.26,89.6,79.47
4.36,90.67,75.2
4.47,91.2,73.6
4.58,92.8,69.33
4.7,94.4,65.6
4.81,94.92999999999999,64.0
4.92,96.53,59.73
5.03,97.6,56.0
5.14,98.67,53.870000000000005
5.25,100.27000000000001,50.13
5.35,100.8,48.0
7.66,130.13,72.53
7.94,126.4,80.0
8.49,115.72999999999999,92.8
8.6,114.13,93.87
8.71,110.4,94.92999999999999
8.82,108.27000000000001,95.47
8.93,105.07000000000001,96.0
9.04,101.33,96.0
9.2,97.6,95.47
9.3,94.92999999999999,94.4
9.41,93.87,93.33
9.53,91.72999999999999,90.67
9.64,90.13,87.47
9.75,89.6,85.87
9.86,88.53,82.67
9.97,87.47,78.92999999999999
10.08,87.47,77.33
10.18,86.92999999999999,74.13
10.29,86.92999999999999,72.0
10.39,86.92999999999999,68.27000000000001
10.5,86.92999999999999,65.07000000000001
10.62,86.92999999999999,62.92999999999999
10.73,88.0,59.73
10.84,89.07000000000001,56.529999999999994
10.95,90.13,54.92999999999999
11.06,91.72999999999999,51.73
11.17,93.87,50.67
11.29,94.92999999999999,49.6
11.41,98.13,49.07
11.51,101.33,48.0
11.63,104.53,47.47
11.74,106.13,46.93
11.85,109.87,45.87
11.96,111.47,45.33
12.06,114.67,44.8
12.18,118.4,44.8
12.28,120.0,44.8
12.4,122.67,45.87
12.51,124.27000000000001,47.47
12.62,125.33,49.07
12.73,125.87,51.2
12.84,125.33,53.870000000000005
12.95,124.8,54.92999999999999
13.07,123.72999999999999,58.129999999999995
13.17,122.13,60.8
13.28,121.6,61.870000000000005
13.39,119.47,65.07000000000001
13.49,118.4,66.13
13.6,116.27000000000001,69.33
13.72,114.67,72.53
13.83,113.6,73.6
13.94,110.92999999999999,76.8
14.04,108.8,79.47
14.15,107.2,81.07000000000001
14.26,105.07000000000001,83.72999999999999
14.37,102.4,86.4
14.49,101.33,86.92999999999999
14.59,98.13,88.0
14.71,94.92999999999999,88.0
14.81,93.33,87.47
14.92,91.2,85.87
15.03,90.13,84.8
15.14,88.0,82.67
15.24,85.87,80.0
15.36,84.27000000000001,77.33
15.47,83.2,75.72999999999999
15.59,82.13,73.07000000000001
15.7,80.53,69.33
15.81,80.0,67.72999999999999
15.93,79.47,64.0
16.03,79.47,60.27
16.15,79.47,58.67
16.25,79.47,54.4
16.37,80.0,50.67
16.47,80.0,49.07
16.59,81.6,45.33
16.69,82.13,43.730000000000004
16.8,83.72999999999999,40.0
16.91,85.87,37.87
17.03,87.47,36.8
17.14,90.67,35.2
17.25,93.87,33.6
17.36,97.07000000000001,32.53
17.47,98.67,31.47
17.57,101.87,29.869999999999997
17.68,104.0,28.8
17.8,106.67,26.669999999999998
17.91,109.33,24.0
18.01,110.4,22.93
18.12,112.0,20.8
18.23,113.07000000000001,20.27
18.33,115.2,19.2
18.44,117.33,19.2
18.55,118.4,19.73
18.66,120.53,20.8
18.77,123.2,22.93
18.87,123.72999999999999,24.0
18.98,125.33,26.669999999999998
19.09,125.33,28.27
19.2,125.87,30.93
19.31,125.33,34.67
19.41,124.8,36.269999999999996
19.52,123.72999999999999,39.47
19.63,122.13,42.67
19.75,121.6,43.730000000000004
19.86,119.47,46.93
19.96,118.4,48.53
20.07,116.27000000000001,51.73
20.19,114.13,54.92999999999999
20.3,113.07000000000001,56.529999999999994
20.4,110.4,59.73
20.52,108.27000000000001,62.92999999999999
20.63,106.13,64.0
20.73,102.92999999999999,66.13
20.84,99.72999999999999,67.72999999999999
20.96,98.13,68.8
21.06,94.4,70.4
21.17,90.67,71.47
21.28,89.07000000000001,71.47
21.4,84.8,72.0
21.51,81.07000000000001,71.47
21.62,79.47,71.47
21.73,75.72999999999999,70.4
21.84,72.53,68.27000000000001
21.94,70.92999999999999,67.2
22.05,68.27000000000001,65.07000000000001
22.17,67.2,64.0
22.27,64.53,61.33
22.38,63.470000000000006,59.2
22.48,62.92999999999999,57.6
22.6,62.92999999999999,54.4
22.71,64.0,51.73
22.82,64.53,50.13
22.93,66.67,48.0
23.04,68.8,45.33
23.15,70.4,44.269999999999996
23.26,72.53,42.13
23.37,75.72999999999999,39.47
23.48,76.8,38.4
23.59,80.0,35.730000000000004
23.7,81.6,34.67
23.81,84.8,33.07
23.92,88.53,32.0
24.03,91.72999999999999,31.47
24.14,93.87,30.93
24.25,97.6,29.869999999999997
24.36,99.72999999999999,29.869999999999997
24.47,104.0,28.8
24.58,107.72999999999999,28.27
24.68,109.33,27.73
24.8,113.6,27.2
24.91,116.8,27.2
25.02,118.4,27.73
25.13,121.07000000000001,30.4
25.25,123.2,32.53
25.35,124.27000000000001,34.13
25.46,126.4,36.8
25.56,128.53,40.0
25.67,129.07,41.6
25.78,129.6,45.33
25.89,130.13,47.47
26.0,130.67000000000002,51.2
26.12,130.67000000000002,54.92999999999999
26.23,131.2,57.07000000000001
26.34,131.73,60.8
26.44,132.27,65.07000000000001
26.55,132.8,66.67
26.65,132.8,70.4
26.77,132.8,74.13
26.88,131.73,76.27000000000001
26.99,130.13,78.92999999999999
27.1,127.47,81.6
27.21,125.87,83.2
27.32,123.2,85.33
27.43,121.6,86.4
27.54,118.4,89.07000000000001
27.65,115.2,91.2
27.76,113.07000000000001,92.8
27.87,109.87,94.92999999999999
27.98,106.67,97.07000000000001
28.09,105.07000000000001,98.13
28.2,101.33,99.72999999999999
28.31,97.6,101.33
28.42,95.47,101.87
28.53,91.72999999999999,102.92999999999999
28.64,88.0,104.53
28.75,85.87,105.07000000000001
28.86,81.6,105.6
28.97,79.47,105.6
29.07,75.72999999999999,105.6
29.18,73.6,105.07000000000001
29.29,69.33,104.53
29.39,65.6,103.47
29.5,61.33,102.4
29.61,59.73,101.33
29.72,56.0,99.72999999999999
29.83,54.4,98.67
29.95,50.67,96.53
