Time,X,Y
0.19,88.0,10.67
0.31,87.47,13.330000000000002
0.43,88.53,16.0
0.56,90.67,18.669999999999998
0.68,93.33,20.27
0.8,94.92999999999999,21.330000000000002
0.91,96.53,22.4
1.03,99.2,25.07
1.14,101.33,27.2
1.26,103.47,29.869999999999997
1.37,105.07000000000001,32.53
1.49,107.72999999999999,35.2
1.61,110.4,37.33
1.73,113.07000000000001,40.0
1.84,115.2,42.67
1.96,117.87,45.87
2.09,120.53,48.53
2.21,122.67,49.6
2.33,125.87,51.2
2.45,128.0,51.2
2.56,129.6,49.6
2.67,130.67000000000002,48.53
2.78,131.2,46.93
2.9,131.73,44.269999999999996
3.02,131.73,42.67
3.13,131.73,41.07
3.24,131.73,39.47
3.35,130.67000000000002,38.93
3.47,130.13,38.93
3.58,129.07,39.47
3.7,128.0,41.6
3.82,128.0,43.2
3.94,127.47,45.87
4.05,128.0,48.0
4.17,129.07,49.6
4.28,130.67000000000002,50.67
4.39,132.27,51.2
4.51,132.8,51.73
4.62,133.87,52.27
4.74,134.93,52.27
4.85,134.93,51.73
4.96,135.47,51.2
5.08,136.53,49.07
5.18,137.07,48.0
5.3,137.07,47.47
5.42,137.6,46.93
5.53,136.53,46.4
5.65,135.47,46.93
5.76,134.93,48.0
5.88,133.87,49.6
5.99,132.27,52.27
6.1,131.73,53.870000000000005
6.21,130.67000000000002,56.529999999999994
6.32,129.6,58.67
6.43,128.0,61.870000000000005
6.55,126.4,64.0
6.67,124.27000000000001,67.72999999999999
6.78,122.67,69.87
6.89,121.07000000000001,72.53
7.01,118.92999999999999,75.72999999999999
7.13,116.8,78.92999999999999
7.24,115.72999999999999,80.53
7.35,114.13,83.2
7.47,113.07000000000001,85.33
7.58,112.53,86.92999999999999
7.7,112.0,89.07000000000001
7.81,111.47,90.13
7.92,112.0,90.67
8.07,113.07000000000001,90.67
8.18,113.07000000000001,89.6
8.29,113.6,88.53
8.41,113.6,86.4
8.54,113.6,84.27000000000001
8.65,112.53,82.13
8.77,112.0,80.0
8.88,110.92999999999999,77.33
9.01,110.4,74.13
9.13,109.87,72.0
9.24,109.33,68.27000000000001
9.35,109.33,65.6
9.46,109.33,62.4
9.57,109.87,60.8
9.69,109.87,58.129999999999995
9.8,109.87,56.0
9.91,108.27000000000001,54.4
10.02,107.2,53.33
10.13,105.6,52.27
10.25,104.0,51.2
10.36,101.87,50.13
10.49,99.72999999999999,49.07
10.6,97.6,48.0
10.72,96.0,47.47
10.84,94.4,48.0
10.95,93.33,49.07
11.07,92.8,50.13
11.19,92.27000000000001,52.8
11.3,92.27000000000001,53.870000000000005
11.41,92.8,55.470000000000006
11.52,93.87,57.6
11.64,96.0,59.2
11.76,97.6,60.27
11.87,99.2,61.870000000000005
11.98,101.87,64.0
12.1,103.47,65.6
12.21,105.07000000000001,67.72999999999999
12.32,107.72999999999999,70.4
12.43,109.33,72.0
12.55,111.47,74.13
12.66,114.13,77.33
12.78,116.8,79.47
12.9,118.4,82.13
13.01,121.07000000000001,84.27000000000001
13.14,122.67,84.8
13.25,124.27000000000001,85.33
13.38,125.33,84.27000000000001
13.5,126.4,82.67
13.61,128.0,80.53
13.72,129.07,78.92999999999999
13.84,130.13,77.33
13.96,131.73,74.67
14.08,132.8,72.53
14.19,134.93,69.87
14.31,137.07,66.67
14.42,138.13,65.07000000000001
14.54,139.73,62.4
14.65,140.8,59.2
14.77,141.87,57.07000000000001
14.9,142.93,53.33
15.01,143.47,51.2
15.12,142.93,48.0
15.23,142.4,45.87
15.35,140.8,42.67
15.47,139.73,40.53
15.58,139.2,38.4
15.7,137.07,36.8
15.83,133.87,36.269999999999996
15.94,132.27,35.730000000000004
16.06,129.07,35.2
16.18,125.87,35.2
16.3,123.2,35.730000000000004
16.41,120.53,35.730000000000004
16.53,116.8,36.8
16.64,114.13,37.33
16.76,110.4,38.4
16.88,107.2,39.47
16.99,104.0,40.0
17.1,100.8,41.07
17.22,98.13,42.13
17.33,94.4,43.2
17.45,91.2,43.730000000000004
17.56,87.47,44.8
17.68,84.27000000000001,45.33
17.8,82.13,46.93
17.91,81.07000000000001,48.0
18.03,80.0,50.67
18.13,79.47,52.8
18.25,78.92999999999999,54.92999999999999
18.37,78.4,58.129999999999995
18.5,78.4,61.870000000000005
18.62,78.4,64.53
18.74,78.4,67.72999999999999
18.85,78.4,70.4
18.96,78.4,73.07000000000001
19.08,79.47,76.27000000000001
19.19,81.6,78.92999999999999
19.31,83.2,81.07000000000001
19.42,84.8,83.2
19.53,87.47,85.33
19.64,89.6,87.47
19.76,91.72999999999999,89.07000000000001
19.88,94.4,92.27000000000001
19.99,97.07000000000001,94.4
20.11,99.2,96.53
20.22,101.33,98.13
20.33,104.0,99.72999999999999
20.44,106.13,100.8
20.56,107.72999999999999,100.27000000000001
20.68,109.33,99.72999999999999
20.79,111.47,98.13
20.91,112.53,96.53
21.02,113.6,94.4
21.14,115.2,91.72999999999999
21.25,116.8,89.6
21.38,118.4,87.47
21.5,120.53,84.8
21.62,121.6,82.67
21.74,123.2,78.92999999999999
21.86,123.72999999999999,76.27000000000001
21.97,124.27000000000001,73.6
22.09,124.27000000000001,70.4
22.2,123.2,67.2
22.31,123.2,64.53
22.43,123.2,61.870000000000005
22.54,123.2,58.129999999999995
22.65,123.2,55.470000000000006
22.76,123.2,52.27
22.88,122.67,48.53
23.0,122.67,45.33
23.11,122.13,43.2
23.22,120.53,41.07
23.34,118.92999999999999,38.4
23.45,117.87,36.269999999999996
23.58,116.8,33.6
23.69,116.27000000000001,30.93
23.81,115.72999999999999,27.73
23.92,115.72999999999999,25.6
24.04,115.2,22.93
24.16,115.72999999999999,21.330000000000002
24.27,115.72999999999999,19.73
24.4,115.72999999999999,17.6
24.51,115.72999999999999,15.469999999999999
24.63,114.67,13.330000000000002
24.75,113.6,12.8
24.86,113.07000000000001,11.73
24.99,111.47,11.73
25.1,110.4,12.27
25.22,108.27000000000001,13.87
25.33,107.72999999999999,15.469999999999999
25.45,106.67,18.130000000000003
25.57,106.67,19.73
25.68,108.27000000000001,21.869999999999997
25.79,109.33,23.47
25.91,112.0,24.53
26.03,113.6,25.07
26.14,116.27000000000001,25.6
26.25,118.4,26.130000000000003
26.36,120.53,26.669999999999998
26.49,123.2,27.73
26.6,124.8,28.8
26.71,128.0,30.93
26.83,130.13,32.0
26.94,132.27,33.6
27.06,134.4,36.8
27.18,136.53,40.0
27.3,138.13,41.6
27.42,140.27,44.8
27.53,141.32999999999998,46.4
27.65,142.93,48.53
27.76,144.53,49.07
27.88,146.13,49.6
28.0,146.67000000000002,50.13
28.12,147.2,49.07
28.24,147.2,48.0
28.35,146.13,45.87
28.5,144.53,44.269999999999996
