Time,X,Y
0.44,33.07,65.6
0.56,33.6,66.13
0.67,34.67,65.6
0.77,34.67,66.13
0.89,35.2,66.13
1.0,35.2,66.67
1.12,35.2,66.13
1.22,33.6,66.13
1.38,40.0,63.470000000000006
1.49,40.0,64.0
1.6,41.6,64.53
1.71,42.67,64.53
1.83,44.8,63.470000000000006
1.94,46.4,62.4
2.05,46.93,61.33
2.16,48.53,58.67
2.26,49.6,56.529999999999994
2.37,50.13,54.92999999999999
2.48,50.67,52.8
2.59,50.13,51.73
2.7,50.13,50.13
2.81,49.07,49.6
2.92,48.0,49.07
3.03,46.93,49.07
3.13,46.4,50.13
3.24,46.4,50.67
3.35,46.4,52.27
3.46,47.47,53.870000000000005
3.57,48.0,53.870000000000005
3.68,50.13,54.4
3.79,51.2,54.4
3.89,53.33,53.870000000000005
4.0,55.470000000000006,52.8
4.11,56.529999999999994,51.73
4.23,58.67,50.13
4.34,61.33,48.0
4.45,62.4,46.93
4.56,64.53,44.8
4.67,67.2,43.2
4.78,68.27000000000001,42.67
4.89,70.4,41.6
5.01,73.07000000000001,40.0
5.11,74.67,39.47
5.22,77.33,38.4
5.33,80.53,36.8
5.45,82.13,36.269999999999996
5.56,85.33,34.67
5.67,88.53,33.07
5.78,90.13,32.0
5.89,93.33,30.4
6.0,94.92999999999999,29.869999999999997
6.11,98.13,27.73
6.22,101.33,26.130000000000003
6.33,102.92999999999999,25.07
6.44,105.6,23.47
6.55,108.27000000000001,22.4
6.66,110.4,21.869999999999997
6.78,110.92999999999999,21.869999999999997
6.88,112.53,22.4
6.99,113.07000000000001,22.93
7.1,113.6,24.53
7.21,113.6,26.669999999999998
7.32,113.6,28.27
7.43,113.6,30.4
7.54,112.53,32.0
7.65,111.47,32.53
7.76,109.87,33.07
7.86,107.72999999999999,33.07
7.97,106.67,32.53
8.08,104.53,31.47
8.19,102.92999999999999,30.93
8.3,100.8,29.330000000000002
8.41,99.72999999999999,27.73
8.52,99.72999999999999,26.669999999999998
8.64,99.72999999999999,25.07
8.75,100.8,24.53
8.86,101.87,24.53
8.97,103.47,24.53
9.07,105.6,25.07
9.18,106.67,25.6
9.29,107.72999999999999,27.2
9.4,109.33,28.8
9.51,109.87,29.869999999999997
9.61,110.4,32.0
9.72,110.4,33.07
9.83,109.87,35.2
9.94,108.8,37.33
10.06,107.72999999999999,37.87
10.17,106.13,39.47
10.28,103.47,40.53
10.38,102.4,41.07
10.49,99.72999999999999,41.6
10.6,96.53,42.67
10.7,94.92999999999999,43.2
10.81,91.72999999999999,44.269999999999996
10.92,90.13,44.8
11.03,86.92999999999999,45.87
11.14,83.72999999999999,47.47
11.26,82.67,48.0
11.37,79.47,49.6
11.48,76.8,51.73
11.59,75.2,52.8
11.7,72.53,54.4
11.81,70.4,56.529999999999994
11.92,68.8,57.6
12.03,66.13,59.73
12.13,64.0,61.33
12.24,62.4,62.4
12.35,60.8,64.53
12.47,60.27,65.6
12.58,59.73,67.72999999999999
12.68,59.2,70.4
12.79,59.2,72.0
12.9,59.2,74.67
13.01,60.27,77.33
13.12,60.8,78.92999999999999
13.24,62.4,81.6
13.35,63.470000000000006,83.72999999999999
13.46,63.470000000000006,84.27000000000001
13.57,64.0,85.33
13.68,64.53,86.4
13.79,65.07000000000001,86.92999999999999
13.9,65.07000000000001,87.47
14.01,65.07000000000001,86.92999999999999
14.12,64.53,86.92999999999999
14.22,64.53,86.92999999999999
14.33,64.53,86.92999999999999
14.44,65.07000000000001,87.47
14.55,65.07000000000001,88.0
14.67,65.07000000000001,88.0
