Time,X,Y
0.9,142.93,41.6
1.01,143.47,43.2
1.11,142.4,42.67
1.22,142.4,43.2
1.33,144.53,47.47
1.94,138.13,51.73
2.06,137.6,51.73
2.17,137.07,51.73
2.28,135.47,51.73
2.39,133.87,51.2
2.5,133.32999999999998,51.2
2.61,131.73,49.6
2.73,130.13,47.47
2.83,130.13,46.93
2.94,129.6,45.33
3.05,129.07,43.730000000000004
3.16,129.07,43.730000000000004
3.27,129.07,43.730000000000004
3.37,129.6,43.2
3.48,129.07,43.2
3.59,129.07,44.269999999999996
3.7,129.07,44.8
3.81,128.0,45.87
3.92,126.4,46.93
4.03,125.87,46.93
4.14,123.2,48.0
4.26,121.07000000000001,49.07
4.37,119.47,49.6
4.48,117.33,50.67
4.59,115.2,52.27
4.7,114.13,52.8
4.8,112.0,54.4
4.91,110.92999999999999,55.470000000000006
5.02,108.8,56.529999999999994
5.13,106.67,58.129999999999995
5.24,106.13,58.67
5.35,104.0,59.2
5.46,101.87,59.2
5.57,101.33,59.2
5.68,98.67,58.67
5.79,96.53,58.129999999999995
5.9,94.92999999999999,58.129999999999995
6.01,93.33,57.6
6.12,91.72999999999999,56.0
6.24,91.2,55.470000000000006
6.35,90.13,53.870000000000005
6.45,89.6,52.27
6.57,89.07000000000001,51.73
6.68,89.07000000000001,51.2
6.79,89.07000000000001,50.67
6.9,89.6,50.67
7.01,89.6,50.13
7.11,90.67,50.13
7.22,90.67,50.13
7.33,91.2,50.67
7.44,91.2,50.67
7.55,91.72999999999999,51.73
7.66,92.27000000000001,52.27
7.77,92.27000000000001,52.8
7.88,92.27000000000001,53.33
7.99,92.8,54.4
8.1,92.8,54.4
8.22,92.8,55.470000000000006
8.32,92.8,56.0
8.43,92.8,56.0
8.54,92.27000000000001,57.07000000000001
8.65,92.27000000000001,57.6
8.76,92.27000000000001,57.07000000000001
8.87,91.72999999999999,57.07000000000001
8.98,90.67,57.6
9.1,90.67,57.6
9.2,90.13,57.07000000000001
9.32,89.6,56.529999999999994
9.43,89.07000000000001,55.470000000000006
9.55,88.53,53.870000000000005
9.66,88.53,51.73
9.77,88.53,50.67
9.88,88.53,49.07
9.99,88.53,47.47
10.09,89.07000000000001,45.33
10.2,89.07000000000001,43.730000000000004
10.31,89.07000000000001,41.6
10.42,89.07000000000001,40.53
10.53,89.6,38.93
10.64,89.6,38.4
10.75,90.13,37.87
10.86,90.13,37.33
10.97,90.67,36.8
11.08,91.2,36.8
11.18,91.72999999999999,36.8
11.29,92.27000000000001,36.8
11.4,92.8,37.87
11.51,93.87,38.93
