Time,X,Y
0.37,83.2,109.87
0.48,82.67,108.8
0.59,81.07000000000001,105.6
0.7,80.0,104.0
0.8,77.87,100.27000000000001
0.92,76.27000000000001,97.07000000000001
1.03,75.2,95.47
1.4,75.72999999999999,83.72999999999999
1.62,79.47,79.47
1.73,82.67,77.33
1.85,86.4,75.2
1.95,88.53,74.13
2.06,92.27000000000001,72.0
2.17,93.87,70.92999999999999
2.28,97.6,68.27000000000001
2.39,101.33,67.2
2.5,105.07000000000001,65.6
2.61,107.2,65.07000000000001
2.71,110.92999999999999,64.0
2.82,113.6,63.470000000000006
2.93,116.8,63.470000000000006
3.04,120.0,64.53
3.15,121.07000000000001,66.13
3.26,122.13,68.8
3.36,122.13,70.4
3.47,122.67,72.53
3.58,121.6,75.72999999999999
3.69,120.0,77.33
3.8,118.4,77.87
3.91,115.72999999999999,77.87
4.02,114.67,77.87
4.14,112.53,76.27000000000001
4.24,110.92999999999999,74.13
4.35,110.4,73.07000000000001
4.46,110.4,69.87
4.58,111.47,67.2
4.68,112.0,65.6
4.8,114.13,62.92999999999999
4.91,115.2,61.33
5.02,117.33,58.129999999999995
5.13,119.47,54.92999999999999
5.24,121.6,51.73
5.35,122.67,50.13
5.45,124.8,46.93
5.56,125.87,45.33
5.67,128.0,42.67
5.78,130.13,40.53
5.89,131.2,40.0
6.0,133.32999999999998,39.47
6.11,135.47,40.0
6.22,136.53,40.53
6.33,137.6,42.67
6.45,137.6,45.33
6.57,137.07,46.4
6.67,135.47,48.0
6.78,132.8,48.53
6.89,131.73,48.0
7.0,129.07,46.93
7.11,126.92999999999999,44.8
7.23,126.4,43.2
7.34,124.8,40.0
7.45,124.8,36.8
7.55,124.8,35.2
7.66,125.87,32.0
7.77,126.4,30.4
7.88,128.0,27.73
7.99,129.6,26.669999999999998
8.09,130.67000000000002,25.6
8.2,132.27,25.07
8.31,133.87,25.6
8.42,133.87,26.130000000000003
8.53,133.87,27.73
8.64,132.8,29.330000000000002
8.75,131.73,29.869999999999997
8.86,128.53,30.4
8.98,125.87,29.869999999999997
9.09,123.72999999999999,28.8
9.2,121.07000000000001,27.2
9.31,118.92999999999999,24.53
9.42,117.87,22.93
9.53,116.8,20.27
9.64,116.27000000000001,18.669999999999998
9.74,115.72999999999999,16.0
9.85,115.72999999999999,13.330000000000002
