Time,X,Y
0.41,94.4,121.6
0.52,93.87,120.0
0.68,91.72999999999999,118.4
0.79,91.2,118.4
0.9,89.6,118.4
1.02,89.07000000000001,118.4
1.12,88.53,117.87
1.23,87.47,117.87
1.34,85.87,117.33
1.45,85.33,117.33
1.56,84.27000000000001,115.72999999999999
1.67,84.27000000000001,114.13
1.77,84.8,113.6
1.89,85.87,112.0
1.99,88.0,111.47
2.1,89.07000000000001,111.47
2.21,91.72999999999999,112.0
2.33,92.8,112.0
2.44,94.92999999999999,113.07000000000001
2.55,95.47,113.6
2.66,95.47,114.67
2.77,94.92999999999999,115.72999999999999
2.87,92.8,116.27000000000001
2.99,91.72999999999999,116.27000000000001
3.1,88.53,115.72999999999999
3.21,85.33,114.67
3.32,83.72999999999999,114.13
3.43,80.53,113.07000000000001
3.54,77.87,110.92999999999999
3.65,76.8,109.87
3.76,75.72999999999999,107.72999999999999
3.87,75.72999999999999,105.6
3.98,76.8,104.53
4.09,77.87,101.87
4.2,79.47,98.67
4.31,80.0,97.6
4.42,81.6,93.87
4.53,82.13,92.27000000000001
4.64,83.72999999999999,88.53
4.75,84.8,85.33
4.85,85.33,81.6
4.98,85.87,80.53
5.08,86.4,76.8
5.19,86.92999999999999,75.2
5.3,87.47,72.0
5.41,88.53,68.8
5.51,89.07000000000001,67.2
5.62,89.6,64.53
5.72,90.13,62.92999999999999
5.83,91.2,59.73
5.93,92.27000000000001,56.529999999999994
6.05,92.27000000000001,55.470000000000006
6.16,93.33,52.8
6.27,93.87,50.13
6.39,94.92999999999999,47.47
6.49,95.47,46.4
6.6,96.53,44.8
6.71,97.07000000000001,44.269999999999996
6.83,98.67,42.67
6.94,100.27000000000001,42.13
7.06,100.8,42.13
7.17,102.92999999999999,42.13
7.27,104.53,43.2
7.39,105.6,43.2
7.5,107.72999999999999,44.8
7.61,109.33,46.93
7.72,109.87,48.0
7.83,111.47,49.6
7.94,112.0,50.67
8.05,112.0,51.73
8.16,112.53,52.8
8.28,111.47,54.4
8.39,110.92999999999999,55.470000000000006
8.5,108.8,56.529999999999994
8.61,106.67,57.6
8.72,105.07000000000001,57.6
8.83,101.87,58.67
8.94,99.2,59.73
9.05,97.6,59.73
9.16,93.87,60.27
9.26,92.27000000000001,60.27
9.37,89.6,59.73
9.49,88.0,58.129999999999995
9.6,86.92999999999999,55.470000000000006
9.7,86.4,54.4
9.81,86.4,51.73
9.92,86.4,49.6
10.03,86.4,46.93
10.14,86.4,44.269999999999996
10.25,86.92999999999999,42.67
10.36,87.47,39.47
10.47,88.0,37.33
10.58,89.07000000000001,36.269999999999996
