Time,X,Y
0.13,143.47,65.6
0.23,144.53,62.4
0.34,145.07,61.33
0.44,145.6,57.6
0.55,145.6,55.470000000000006
0.66,145.07,52.27
0.78,143.47,49.07
0.88,142.4,47.47
1.0,139.73,46.4
1.11,136.53,45.87
1.22,133.32999999999998,46.93
1.33,131.73,48.0
1.44,128.53,50.67
1.55,126.4,53.33
1.66,125.87,55.470000000000006
1.77,124.27000000000001,58.67
1.88,123.72999999999999,60.8
1.99,123.2,64.53
2.1,123.2,68.27000000000001
2.21,123.72999999999999,69.33
2.32,124.27000000000001,72.53
2.43,125.33,75.72999999999999
2.54,125.87,77.33
2.65,127.47,78.92999999999999
2.77,129.6,80.0
2.88,130.67000000000002,80.0
2.99,132.27,78.4
3.11,132.8,76.27000000000001
3.22,132.8,73.6
3.33,132.8,72.0
3.44,132.27,69.33
3.55,131.73,67.72999999999999
3.65,131.2,65.07000000000001
3.76,130.67000000000002,62.4
3.88,130.67000000000002,61.33
3.99,130.13,58.129999999999995
4.1,130.13,56.0
4.21,130.13,54.92999999999999
4.31,130.13,52.27
4.43,131.2,50.67
4.53,131.73,50.13
4.65,132.8,49.07
4.76,133.87,48.0
4.87,134.4,48.0
4.98,135.47,46.93
5.09,137.07,46.93
5.2,137.6,47.47
5.31,138.67000000000002,48.0
5.41,139.2,49.07
5.52,139.2,51.2
5.64,139.2,53.33
5.75,138.67000000000002,54.4
5.85,137.6,56.529999999999994
5.96,136.53,58.67
6.07,135.47,59.73
6.18,133.32999999999998,60.8
6.28,132.27,61.33
6.39,130.13,61.870000000000005
6.5,128.0,61.870000000000005
6.61,126.4,61.33
6.73,124.27000000000001,60.27
6.84,122.13,58.67
6.95,121.07000000000001,57.6
7.06,119.47,55.470000000000006
7.18,118.92999999999999,52.8
7.29,118.92999999999999,51.2
7.41,118.92999999999999,49.07
7.52,119.47,46.4
7.63,120.0,45.33
7.74,121.6,44.269999999999996
7.86,123.72999999999999,43.730000000000004
7.97,125.87,43.2
8.08,126.92999999999999,43.2
8.19,129.6,44.269999999999996
8.3,131.73,45.87
8.41,132.27,46.4
8.52,133.32999999999998,49.07
8.63,133.87,51.73
8.75,134.4,52.8
8.86,133.87,55.470000000000006
8.97,132.8,58.129999999999995
9.07,132.27,59.2
9.18,131.2,61.33
9.29,130.13,62.4
9.4,128.53,64.0
9.51,126.4,66.13
9.62,125.33,66.67
9.72,123.2,67.72999999999999
9.83,120.53,68.27000000000001
9.94,119.47,68.8
10.05,116.8,68.27000000000001
10.16,114.67,66.67
10.27,114.13,66.13
10.38,112.53,64.0
10.49,112.0,62.92999999999999
10.6,111.47,60.27
10.71,111.47,57.07000000000001
10.82,112.0,56.0
10.92,113.07000000000001,53.33
11.03,114.67,51.2
11.14,115.72999999999999,50.13
11.25,118.4,48.0
11.36,121.07000000000001,46.4
11.48,122.67,45.33
11.58,125.33,44.269999999999996
11.69,126.92999999999999,43.730000000000004
11.8,130.13,43.730000000000004
11.91,133.32999999999998,44.269999999999996
12.01,134.4,44.269999999999996
12.12,136.0,45.87
12.24,137.07,48.0
12.35,137.6,49.07
12.46,138.13,51.2
12.57,137.6,53.870000000000005
12.68,137.07,54.92999999999999
12.78,135.47,57.07000000000001
12.89,134.4,57.6
13.0,132.8,59.2
13.11,130.13,60.27
13.21,128.53,60.8
13.33,126.4,61.870000000000005
13.45,123.2,61.870000000000005
13.56,122.13,61.870000000000005
13.66,119.47,61.33
13.77,116.8,60.27
13.88,115.72999999999999,59.2
13.99,114.13,57.07000000000001
14.1,113.07000000000001,54.4
14.21,112.53,53.33
14.32,112.53,50.13
14.43,112.53,48.53
14.54,113.07000000000001,46.4
14.65,113.6,45.87
14.76,114.67,45.33
14.87,115.72999999999999,44.8
14.98,116.27000000000001,43.730000000000004
15.09,116.8,43.730000000000004
15.21,117.33,43.2
15.32,117.33,43.2
15.43,116.8,42.67
15.54,117.33,42.67
15.65,117.33,42.13
