Time,X,Y
0.22,61.870000000000005,106.67
0.33,60.27,104.53
0.45,59.2,101.33
0.57,57.6,98.67
0.69,56.529999999999994,94.92999999999999
0.8,56.0,92.27000000000001
0.93,55.470000000000006,88.53
1.05,55.470000000000006,84.8
1.15,55.470000000000006,81.6
1.26,55.470000000000006,78.92999999999999
1.37,56.0,75.72999999999999
1.49,56.529999999999994,72.0
1.62,58.129999999999995,68.27000000000001
1.75,59.2,65.6
1.86,61.33,62.4
1.99,64.0,60.27
2.1,66.13,58.67
2.21,69.33,57.6
2.33,72.0,57.07000000000001
2.45,74.13,56.529999999999994
2.57,77.87,57.07000000000001
2.68,81.6,57.6
2.79,84.27000000000001,58.129999999999995
2.91,86.92999999999999,59.2
3.02,90.67,60.27
3.14,93.33,61.33
3.25,96.53,62.4
3.37,99.2,62.92999999999999
3.48,102.4,64.0
3.59,104.53,64.0
3.71,106.67,64.53
3.82,109.33,64.53
3.93,110.92999999999999,64.0
4.04,112.53,64.0
4.15,113.6,63.470000000000006
4.28,114.13,62.4
4.41,114.67,61.870000000000005
4.52,114.67,61.33
4.63,114.67,61.33
4.75,114.13,61.33
4.87,114.13,62.4
4.99,114.13,63.470000000000006
5.11,114.67,64.53
5.23,116.27000000000001,65.6
5.34,117.87,66.13
5.45,120.0,66.67
5.56,122.67,67.2
5.68,124.8,67.2
5.8,126.92999999999999,67.72999999999999
5.92,128.0,68.27000000000001
6.03,129.07,69.87
6.15,129.6,72.0
6.27,130.13,73.07000000000001
6.39,130.67000000000002,75.2
6.51,130.13,77.33
6.63,130.13,78.92999999999999
6.74,129.07,81.07000000000001
6.86,127.47,83.72999999999999
6.97,126.4,85.33
7.08,124.8,86.92999999999999
7.19,122.13,89.6
7.31,120.53,91.2
7.43,118.4,93.33
7.54,116.27000000000001,94.92999999999999
7.65,114.67,96.53
7.77,112.0,98.67
7.88,110.4,100.27000000000001
7.98,108.8,101.87
8.1,107.2,102.4
8.22,105.07000000000001,102.92999999999999
8.34,102.92999999999999,102.4
8.45,101.33,101.33
8.57,99.72999999999999,100.27000000000001
8.68,98.13,99.2
8.79,95.47,98.67
8.9,93.87,98.13
9.01,91.72999999999999,98.13
9.13,89.07000000000001,98.13
9.24,87.47,98.13
9.36,85.87,98.67
9.47,84.27000000000001,99.72999999999999
9.58,83.2,100.27000000000001
9.69,82.13,100.8
9.81,81.07000000000001,101.87
9.93,79.47,102.4
10.05,78.4,102.92999999999999
10.16,78.4,103.47
10.27,77.87,104.53
10.39,77.87,105.07000000000001
10.5,77.87,105.6
10.61,77.33,106.67
10.73,76.8,107.2
