Time,X,Y
0.06,40.260000000000005,63.529999999999994
0.64,43.4,86.27000000000001
0.95,48.1,91.24
1.01,50.2,92.81
1.07,52.29,93.86
1.12,53.33,94.38
1.18,55.42,95.42
1.24,57.52,96.21000000000001
1.3,59.35,96.99
1.36,61.44,97.78
1.42,62.220000000000006,98.03999999999999
1.48,64.58,99.08
1.54,66.41,99.61
1.59,67.19,100.13
1.64,69.28,100.92
1.7,70.85,101.96000000000001
1.76,72.42,103.27000000000001
1.82,73.2,103.79
1.87,74.51,105.1
1.93,75.28999999999999,105.88
1.99,76.6,107.45
2.05,77.65,108.75999999999999
2.11,78.69,110.33
2.17,79.74,111.63
2.23,80.26,112.42
2.29,81.05,113.72999999999999
2.35,82.35,115.29
2.41,83.66,116.08
2.46,84.97,116.85999999999999
2.52,85.75,117.12
2.58,87.32000000000001,117.39000000000001
2.64,88.89,117.39000000000001
2.7,89.67,117.39000000000001
2.76,91.24,117.39000000000001
2.82,92.81,117.12
2.88,94.12,116.85999999999999
2.94,95.69,116.34
3.0,96.21000000000001,116.08
3.07,97.52000000000001,115.29
3.13,98.82000000000001,114.50999999999999
3.19,99.87,113.72999999999999
3.24,100.92,112.67999999999999
3.29,101.96000000000001,111.37
3.35,102.47999999999999,110.85
3.41,103.53,109.54
3.47,104.05,109.02000000000001
3.53,105.1,108.24000000000001
3.58,106.41,107.19000000000001
3.65,107.71,106.41
3.71,109.02000000000001,105.62
3.76,110.07000000000001,105.1
3.83,111.37,104.30999999999999
3.88,113.2,103.79
3.93,114.50999999999999,103.00999999999999
4.0,115.29,102.75
4.05,116.6,101.96000000000001
4.11,117.65,100.92
4.16,118.17,100.39
4.22,118.95,98.82000000000001
4.28,119.74000000000001,97.52000000000001
4.35,120.25999999999999,95.95
4.4,121.05,94.64
4.47,121.57000000000001,93.07000000000001
4.53,121.83,92.28999999999999
4.59,122.35,90.72
4.65,122.88,89.15
4.7,123.14000000000001,88.1
4.75,123.66,86.53999999999999
4.81,124.44000000000001,84.71000000000001
4.87,124.97,82.88
4.92,125.49000000000001,82.35
4.98,126.27000000000001,80.78
5.04,126.8,80.0
5.09,127.05999999999999,78.42999999999999
5.16,127.32000000000001,76.86
5.21,127.32000000000001,75.03
5.27,127.32000000000001,74.25
5.33,127.05999999999999,72.67999999999999
5.39,126.54,71.11
5.44,126.00999999999999,69.53999999999999
5.5,125.49000000000001,69.02000000000001
5.56,124.71,67.71000000000001
5.62,123.66,66.67
5.67,123.14000000000001,66.14
5.73,121.83,65.36
5.79,120.25999999999999,64.31
5.85,118.95,63.79
5.91,117.65,62.75
5.96,116.85999999999999,62.48
6.01,115.29,61.44
6.08,113.99000000000001,60.39
6.13,113.46,59.870000000000005
6.2,112.16,58.56
6.26,111.10999999999999,57.25
6.31,110.07000000000001,55.95
6.37,109.54,55.160000000000004
6.42,109.02000000000001,53.33
6.48,108.75999999999999,52.81
6.54,108.24000000000001,50.980000000000004
6.59,107.97,49.410000000000004
6.65,107.71,47.839999999999996
6.7,107.45,46.269999999999996
6.76,107.45,45.489999999999995
6.82,107.71,43.92
6.88,107.97,43.14
6.94,109.02000000000001,40.78
7.0,109.28,40.0
7.05,110.07000000000001,38.43
7.11,110.85,36.86
7.17,111.10999999999999,36.339999999999996
7.22,111.63,35.29
7.28,112.67999999999999,34.769999999999996
7.33,113.2,34.769999999999996
7.39,114.50999999999999,34.769999999999996
7.45,115.55999999999999,34.769999999999996
7.51,116.34,35.03
7.56,116.34,35.29
7.63,117.12,35.56
7.68,117.65,35.29
7.75,118.42999999999999,35.56
7.8,118.69000000000001,35.82
7.86,119.22,36.08
7.92,119.74000000000001,36.339999999999996
7.97,120.0,36.339999999999996
8.03,120.78,36.339999999999996
8.08,121.30999999999999,36.6
8.14,121.83,36.86
8.2,122.09,37.39
