Time,Centre position X,Centre position Y
0.000,,
0.210,268,282
0.320,270,289
0.440,273,303
0.570,273,307
0.690,269,306
0.800,264,314
0.920,251,326
1.050,243,330
1.160,235,330
1.280,224,329
1.390,216,330
1.500,208,329
1.620,202,330
1.730,190,331
1.850,177,331
1.960,164,331
2.070,159,332
2.190,155,332
2.300,153,327
2.420,149,322
2.540,147,318
2.650,147,316
2.770,146,313
2.890,146,311
3.000,146,309
3.120,146,310
3.230,147,309
3.350,147,309
3.470,147,309
3.590,147,309
3.700,147,309
3.820,146,306
3.940,145,293
4.050,144,282
4.170,144,267
4.280,145,255
4.400,147,240
4.520,147,225
4.630,148,216
4.750,149,205
4.860,150,191
4.980,152,175
5.090,151,167
5.200,150,151
5.320,149,134
5.440,149,121
5.550,149,105
5.670,150,88
5.790,149,81
5.910,148,83
6.030,148,86
6.150,148,86
6.270,148,84
6.390,148,80
6.510,148,77
6.620,147,75
6.730,147,73
6.850,147,73
6.960,148,72
7.070,150,71
7.190,149,70
7.310,146,68
7.430,146,69
7.550,146,69
7.670,146,70
7.790,146,69
7.910,145,67
8.020,147,66
8.140,153,65
8.260,159,61
8.370,169,56
8.490,174,54
8.610,172,54
8.720,171,54
8.830,170,58
8.950,174,61
9.060,182,65
9.170,185,70
9.290,184,69
9.400,182,69
9.520,180,70
9.640,176,78
9.750,169,87
9.860,164,91
9.980,165,90
10.080,165,85
10.200,164,82
10.320,160,80
10.440,157,78
10.560,156,76
10.670,153,74
10.790,151,72
10.900,149,71
11.010,148,71
11.130,148,71
11.240,147,71
11.360,146,70
11.470,146,70
11.590,146,70
11.710,148,70
11.840,153,72
11.960,156,71
12.080,155,69
12.190,159,61
12.300,161,56
12.430,163,52
12.550,167,55
12.660,174,56
12.770,181,57
12.880,184,57
13.000,182,56
13.110,181,55
13.230,181,56
13.340,182,59
13.460,184,64
13.570,186,67
13.690,185,68
13.810,184,66
13.930,186,63
14.050,196,63
14.170,209,62
14.290,218,61
14.400,229,58
14.520,243,54
14.630,255,52
14.750,269,53
14.870,285,55
14.980,299,58
15.100,310,60
15.200,322,60
15.320,335,59
15.430,348,59
15.540,359,57
15.670,377,57
15.790,391,56
15.900,398,55
16.010,403,55
16.120,413,55
16.240,417,54
16.370,416,55
16.480,414,58
16.600,413,59
16.720,415,63
16.840,421,73
16.950,424,82
17.060,425,82
17.170,424,79
17.290,425,76
17.410,426,74
17.530,428,74
17.640,428,74
17.760,429,74
17.870,428,74
17.990,427,72
18.100,428,70
18.230,428,69
18.340,428,68
18.460,428,68
18.570,428,68
18.690,425,70
18.800,423,73
18.910,421,74
19.030,418,76
19.130,418,83
19.250,418,91
19.370,417,103
19.480,417,118
19.590,416,127
19.700,418,135
19.820,420,147
19.920,421,160
20.050,423,173
20.170,424,190
20.290,425,208
20.400,424,220
20.520,424,239
20.640,423,250
20.760,423,256
20.880,423,254
20.990,422,264
21.100,422,276
21.220,421,292
21.340,421,305
21.450,420,316
21.570,421,320
21.690,423,324
21.810,423,325
21.920,423,322
22.050,422,321
22.160,420,321
22.280,419,322
22.410,417,325
22.520,414,329
22.630,409,331
22.750,407,331
22.870,408,331
22.990,411,331
23.100,412,331
23.230,411,332
23.340,410,333
23.460,409,333
23.570,410,332
23.700,411,331
23.820,410,328
23.930,407,327
24.040,403,325
24.150,394,321
24.270,389,317
24.390,380,313
24.500,372,309
24.620,371,311
24.730,365,315
24.850,355,317
24.960,339,322
25.070,327,325
25.180,313,329
25.300,297,332
25.410,284,332
25.530,272,332
25.640,259,331
25.760,239,331
25.870,226,331
25.990,208,331
26.110,194,331
26.230,179,331
26.350,172,332
26.470,171,331
26.580,165,332
26.690,156,333
26.810,153,332
26.920,152,332
27.040,151,332
27.150,150,333
27.260,149,333
27.380,148,332
27.490,148,332
27.600,149,332
27.710,152,331
27.820,154,330
27.940,154,330
28.050,154,328
28.160,154,326
28.280,154,328
28.390,155,327
28.510,156,326
28.630,157,327
28.740,157,327
28.860,157,327
28.980,157,327
29.090,157,328
29.200,156,329
29.330,156,329
29.440,158,330
29.560,164,330
29.670,167,331
29.780,167,331
29.900,166,331
30.020,163,331
30.140,161,330
30.260,160,330
30.370,158,331
30.480,158,332
30.600,158,332
30.720,157,332
30.830,157,332
30.950,157,332
31.070,158,331
31.190,160,329
31.300,160,329
31.430,163,328
31.540,166,329
31.660,163,330
31.780,162,329
31.900,162,328
32.010,161,327
32.120,160,327
32.240,158,326
32.350,154,322
32.470,153,321
32.580,153,323
32.690,152,323
32.810,151,322
32.930,151,319
33.040,148,309
33.160,145,299
33.280,144,287
33.400,144,273
33.520,147,259
33.640,148,249
33.750,149,237
33.860,150,230
33.980,150,220
34.100,151,210
34.220,152,198
34.330,152,189
34.440,151,179
34.560,150,163
34.680,148,147
34.800,147,134
34.910,145,118
35.020,145,99
35.140,146,82
35.250,146,77
35.360,147,79
35.480,147,80
35.600,146,78
35.720,145,73
35.830,145,68
35.950,146,64
36.070,146,62
36.180,146,61
36.300,146,61
36.420,146,60
36.530,146,61
36.650,146,61
36.760,146,62
36.890,146,62
37.000,146,62
37.120,146,62
37.220,147,61
37.340,149,60
37.460,152,57
37.570,150,58
37.690,149,60
37.800,148,61
37.920,148,60
38.040,146,59
38.150,146,59
38.270,146,59
38.390,146,56
38.510,146,56
38.630,146,55
38.750,147,54
38.860,147,54
38.980,147,54
39.100,147,54
39.220,147,53
39.330,146,53
39.440,146,53
39.560,146,53
39.690,147,53
39.800,147,53
39.910,146,53
40.030,146,53
40.150,146,53
40.260,146,53
40.380,146,54
40.490,146,53
40.600,146,52
40.720,146,52
40.840,146,52
40.950,146,52
41.070,146,52
41.180,146,52
41.300,146,52
41.410,147,52
41.530,147,53
41.640,147,53
41.760,146,52
41.880,146,52
41.990,146,52
42.100,146,52
42.210,147,52
42.330,147,53
42.450,147,53
42.560,147,53
42.680,147,52
42.800,147,52
42.910,147,52
43.040,147,55
43.150,147,56
43.260,147,57
43.370,148,57
43.490,154,61
43.610,161,62
43.720,160,62
43.840,157,63
43.960,155,62
44.070,154,62
44.180,152,63
44.300,152,61
44.410,153,61
44.520,152,57
44.640,153,54
44.750,152,56
44.860,150,56
44.970,150,56
45.090,150,55
45.210,150,55
45.320,150,55
45.450,150,55
45.560,150,55
45.680,150,55
45.800,150,54
45.910,149,57
46.030,149,56
46.140,149,56
46.260,149,56
46.370,149,56
46.490,150,55
46.610,151,55
46.720,152,55
46.830,150,55
46.950,150,55
47.060,149,55
47.180,150,54
47.290,151,54
47.410,151,54
47.530,151,54
47.640,151,55
47.760,151,55
47.880,150,55
48.010,150,57
48.120,149,57
48.240,148,57
48.360,148,56
48.480,147,56
48.590,148,55
48.710,147,54
48.830,147,53
48.950,147,53
49.070,147,53
49.180,147,53
49.310,147,53
49.430,147,53
49.550,148,53
49.660,147,53
49.770,147,53
49.890,146,52
50.000,146,52
50.120,147,52
50.230,146,52
50.360,146,52
50.480,146,52
50.590,146,52
50.710,146,52
50.830,146,52
50.940,146,52
51.060,146,52
51.180,146,52
51.300,146,51
51.420,146,51
51.530,147,51
51.640,146,51
51.750,146,51
51.870,146,51
51.980,146,51
52.100,146,51
52.230,146,51
52.340,146,51
52.470,146,51
52.580,146,52
52.690,148,53
52.800,148,52
52.920,148,51
53.040,149,50
53.160,149,50
53.270,149,51
53.390,149,50
53.500,149,50
53.620,149,50
53.740,149,50
53.850,149,51
53.960,148,53
54.080,147,54
54.200,147,56
54.320,148,57
54.430,150,58
54.550,153,58
54.670,153,56
54.790,153,55
54.910,152,54
55.020,152,54
55.140,153,54
55.250,152,54
55.360,151,54
55.480,151,54
55.600,151,54
55.730,152,54
55.840,152,55
55.960,151,54
56.070,151,55
56.190,152,55
56.300,152,55
56.420,152,55
56.530,151,54
56.650,151,54
56.770,151,55
56.890,151,55
57.010,151,55
57.120,151,55
57.240,151,55
57.350,151,55
57.470,151,55
57.580,151,55
57.700,151,55
57.820,151,55
57.930,151,55
58.050,151,55
58.170,151,54
58.290,150,55
58.410,150,54
58.520,151,55
58.640,150,54
58.760,150,55
58.880,148,56
58.990,147,56
59.120,148,56
59.230,148,56
59.350,148,56
59.470,149,55
59.590,149,55
59.710,149,55
59.830,149,56
59.950,149,55
60.070,149,55
60.180,150,55
60.300,151,56
60.410,151,55
60.530,151,55
60.650,151,55
60.760,151,55
60.880,151,55
61.000,151,55
61.120,151,55
61.240,151,55
61.350,151,55
61.480,151,55
61.590,151,55
61.710,151,55
61.820,151,55
61.930,149,55
62.040,147,55
62.160,146,56
62.280,148,56
62.390,151,55
62.510,153,57
62.620,153,57
62.730,153,57
62.850,153,57
62.970,153,57
63.080,153,56
63.200,151,55
63.320,153,54
63.440,155,55
63.560,156,54
63.670,155,54
63.790,155,53
63.910,155,53
64.020,156,53
64.140,156,53
64.260,156,53
64.370,156,53
64.490,156,53
64.600,156,53
64.720,156,53
64.830,154,53
64.940,154,54
65.060,154,54
65.170,154,55
65.280,154,55
65.390,154,55
65.520,153,56
65.640,153,55
65.750,153,56
65.880,153,56
65.990,153,56
66.110,155,55
66.240,160,54
66.350,159,54
66.460,159,54
66.580,156,53
66.700,155,53
66.810,156,53
66.920,156,54
67.040,156,53
67.160,155,53
67.280,155,53
67.400,156,54
67.510,156,54
67.620,156,54
