Time,Centre position X,Centre position Y
0.000,,
0.210,220,231
0.320,217,233
0.440,213,233
0.560,216,231
0.670,214,226
0.780,211,221
0.900,205,212
1.020,198,201
1.140,194,188
1.250,193,180
1.370,194,172
1.490,196,160
1.600,196,152
1.720,197,143
1.830,198,134
1.950,200,124
2.060,201,122
2.170,201,125
2.290,207,125
2.390,217,124
2.510,230,122
2.640,242,121
2.750,252,119
2.860,263,117
2.980,276,114
3.090,285,112
3.200,293,112
3.320,299,112
3.430,298,112
3.540,315,127
3.650,323,133
3.770,330,138
3.890,340,145
4.000,347,149
4.110,351,154
4.220,353,162
4.340,355,175
4.450,357,184
4.580,358,194
4.680,361,202
4.790,365,213
4.920,371,227
5.030,376,239
5.150,381,252
5.260,386,262
5.380,390,273
5.500,394,280
5.610,398,287
5.720,401,295
5.840,403,296
5.950,397,291
6.070,392,291
6.200,381,294
6.310,367,298
6.430,358,300
6.540,349,303
6.660,337,305
6.770,323,307
6.880,311,308
7.000,302,307
7.110,288,302
7.230,277,299
7.340,266,297
7.450,253,295
7.560,241,296
7.680,231,297
7.790,215,299
7.900,203,302
8.020,189,307
8.130,180,310
8.240,173,314
8.350,168,314
8.470,166,316
8.590,169,315
8.710,170,312
8.830,168,308
8.950,160,300
9.080,156,293
9.190,159,293
9.320,160,286
9.430,160,275
9.540,161,259
9.640,162,250
9.750,162,230
9.870,162,215
9.990,159,196
10.110,158,183
10.220,154,166
10.330,150,154
10.450,146,137
10.570,144,122
10.690,146,105
10.790,148,97
10.910,150,86
11.030,154,76
11.140,156,66
11.250,157,66
11.360,157,63
11.470,156,64
11.590,153,65
11.700,151,63
11.820,150,59
11.930,151,59
12.050,151,60
12.160,156,63
12.270,163,61
12.380,173,56
12.500,185,52
12.610,197,49
12.730,202,48
12.840,217,48
12.950,232,50
13.070,244,51
13.180,264,53
13.290,277,53
13.400,290,52
13.520,308,50
13.640,325,48
13.750,341,49
13.860,354,50
13.970,371,51
14.080,384,51
14.200,396,53
14.440,412,54
14.600,416,52
14.730,416,51
14.870,418,50
15.050,420,50
15.170,420,50
15.280,420,50
15.400,417,50
15.520,411,52
15.640,412,55
15.750,412,63
15.870,412,74
15.980,408,90
16.090,404,104
16.200,399,118
16.310,395,136
16.430,393,148
16.550,390,164
16.660,387,177
16.780,384,195
16.890,386,205
17.000,387,214
17.120,392,231
17.230,396,241
17.360,403,251
17.470,407,258
17.590,413,266
17.720,416,274
17.830,420,283
17.950,423,300
18.050,425,310
18.160,425,315
18.270,424,315
18.390,424,316
18.520,425,319
18.630,425,320
18.740,425,321
18.860,425,319
18.970,425,311
19.080,424,309
19.200,417,306
19.320,409,306
19.440,400,299
19.560,390,288
19.680,383,275
19.800,376,263
19.920,365,247
20.030,359,234
20.140,352,222
20.250,345,203
20.360,340,190
20.480,333,173
20.580,328,156
20.700,320,143
20.820,308,125
20.940,299,114
21.060,285,105
21.170,271,100
21.290,260,101
21.400,245,101
21.510,227,109
21.630,216,115
21.740,209,124
21.860,198,143
21.970,189,160
22.080,181,171
22.190,176,181
22.310,166,194
22.420,160,202
22.540,156,207
22.650,157,208
22.760,157,206
22.880,155,204
22.990,153,204
23.110,151,205
23.220,151,206
23.350,150,206
23.470,151,205
23.580,159,204
23.710,162,205
23.820,163,215
23.930,163,229
24.040,166,248
24.160,167,262
24.280,168,280
24.390,167,291
24.500,165,301
24.630,165,307
24.750,163,314
24.860,162,316
24.980,161,318
25.090,161,319
25.210,160,319
25.330,161,314
25.440,160,314
25.550,157,318
25.660,158,318
25.780,164,314
25.900,170,318
26.010,182,325
26.120,193,326
26.240,205,327
26.360,220,325
26.480,237,321
26.590,253,319
26.710,271,318
26.820,277,319
26.930,279,320
27.050,280,321
27.160,278,319
27.270,285,315
27.390,300,314
27.500,311,313
27.620,329,309
27.740,347,304
27.850,356,298
27.970,362,288
28.080,370,272
28.190,374,259
28.310,379,240
28.420,383,227
28.530,390,208
28.650,394,196
28.760,399,186
28.880,404,170
28.990,407,158
29.110,408,143
29.230,407,131
29.340,405,115
29.450,402,103
29.580,396,96
29.700,384,90
29.810,375,85
29.930,372,83
30.040,373,79
30.150,374,74
30.270,374,66
30.390,378,61
30.500,386,54
30.620,390,51
30.740,395,51
30.850,394,51
30.970,398,49
31.090,407,48
31.200,411,47
31.350,412,47
31.470,413,47
31.580,414,47
31.770,419,50
31.880,422,53
32.000,423,55
32.120,425,56
32.230,425,55
32.340,426,53
32.460,426,53
32.570,426,52
32.690,426,52
32.800,422,52
32.910,420,52
33.030,419,52
33.150,420,53
33.270,422,57
33.380,424,62
33.500,425,64
33.610,421,61
33.720,416,64
33.830,410,68
33.950,401,70
34.060,388,69
34.180,377,65
34.300,363,60
34.420,347,55
34.530,330,50
34.650,321,48
34.770,306,48
34.890,292,47
35.000,276,46
35.110,261,48
35.230,241,48
35.350,232,49
35.460,235,48
35.580,239,48
35.680,235,49
35.830,231,50
35.940,224,53
36.060,223,52
36.180,216,50
36.300,207,50
36.400,194,48
36.530,185,49
36.640,181,49
36.760,174,49
36.950,170,48
37.070,169,48
37.200,167,48
37.310,165,48
37.420,165,47
37.530,164,47
37.650,166,48
37.770,169,50
37.890,169,51
38.000,168,58
38.120,165,67
38.230,163,85
38.350,162,98
38.470,161,112
38.590,161,125
38.700,162,142
38.820,162,153
38.940,163,166
39.050,166,177
39.170,169,186
39.290,176,201
39.400,181,213
39.510,187,220
39.640,199,227
39.750,211,231
39.860,223,235
39.970,238,239
40.090,246,239
40.210,255,236
40.320,260,234
40.430,261,230
40.550,263,225
40.670,265,215
40.780,267,204
40.900,270,193
41.010,274,182
41.120,276,172
41.240,279,161
41.350,281,154
41.470,286,144
41.590,296,133
41.700,311,123
41.820,321,115
41.930,332,107
42.040,348,102
42.170,364,98
42.280,375,96
42.400,384,95
42.520,392,97
42.630,404,101
42.760,410,104
42.870,408,105
42.980,406,109
43.100,406,117
43.200,403,128
43.310,399,136
43.430,390,148
43.560,384,157
43.670,375,170
43.790,370,180
43.900,364,188
44.010,357,201
44.120,350,210
44.230,341,226
44.350,335,236
44.480,326,251
44.590,319,265
44.720,312,275
44.830,305,286
44.950,300,294
45.070,297,296
45.190,297,296
45.310,294,298
45.410,292,304
45.530,288,309
45.660,286,314
45.770,285,317
45.890,284,322
46.010,285,319
46.120,286,319
46.240,290,322
46.350,290,323
46.470,290,323
46.580,289,319
46.690,289,312
46.800,287,310
46.930,278,313
47.050,269,313
47.160,257,311
47.280,237,308
47.400,219,306
47.520,208,306
47.630,193,308
47.750,183,310
47.850,177,311
47.970,170,311
48.080,164,311
48.190,165,309
48.310,164,309
48.420,162,309
48.540,159,311
48.760,153,311
48.870,151,314
48.990,150,315
49.110,151,314
49.220,152,314
49.330,152,315
49.460,152,316
49.570,152,319
49.680,152,320
49.800,153,320
49.920,153,319
50.040,157,312
50.150,158,310
50.270,160,306
50.380,160,305
50.500,158,299
50.620,156,289
50.730,159,278
50.850,162,269
50.960,167,257
51.080,172,248
51.200,176,230
51.320,178,215
51.430,178,195
51.540,177,180
51.660,174,168
51.770,169,153
51.890,164,140
52.010,163,136
52.130,166,135
52.250,167,128
52.360,167,119
52.480,169,112
52.600,169,111
52.710,167,111
52.820,164,111
52.940,160,106
53.060,155,103
53.170,153,104
53.290,150,103
53.400,147,103
53.520,147,103
53.640,147,103
53.750,147,103
53.860,152,103
53.970,155,102
54.090,155,99
54.200,153,88
54.320,155,82
54.430,162,80
54.540,169,75
54.660,176,71
54.780,179,65
54.890,183,62
55.010,184,58
55.120,185,55
55.230,184,56
55.350,183,60
55.470,188,61
55.580,196,58
55.690,204,57
55.810,207,59
55.930,220,58
56.040,235,58
56.160,247,59
56.270,261,62
56.390,275,65
56.510,294,65
56.630,312,65
56.740,328,64
56.860,342,62
56.990,361,59
57.100,376,56
57.220,385,53
57.340,392,51
57.450,395,50
57.560,398,49
57.670,399,48
57.790,398,48
57.890,395,51
58.000,392,52
58.120,390,51
58.240,383,49
58.350,379,49
58.460,382,49
58.570,382,49
58.680,378,49
58.800,363,49
58.920,351,50
59.040,333,51
59.150,320,52
59.260,306,52
59.380,299,55
59.500,285,56
59.610,275,56
59.720,266,58
59.840,259,62
59.960,259,64
60.080,259,65
60.190,261,64
60.300,259,72
60.410,254,82
60.520,252,92
60.630,248,104
60.740,244,115
60.850,237,127
60.960,225,141
61.080,216,149
61.190,205,152
61.300,195,153
61.420,188,152
61.530,185,153
61.650,186,155
61.770,187,156
61.880,186,161
62.000,181,174
62.120,178,186
62.240,175,201
62.350,174,218
62.470,177,227
62.580,179,234
62.690,187,245
62.810,191,248
62.920,193,248
63.020,198,246
63.140,205,247
63.260,212,245
63.370,229,246
63.490,241,247
63.610,255,250
63.720,267,254
63.840,283,262
63.950,296,269
64.070,313,278
64.190,326,284
64.310,343,291
64.420,359,298
64.540,371,302
64.660,381,307
64.780,394,311
64.900,404,314
65.010,407,314
65.120,408,308
65.240,409,307
65.350,408,306
65.470,414,302
65.580,416,300
65.690,417,299
65.810,421,299
65.930,424,299
66.050,426,299
66.170,426,299
66.290,423,299
66.410,420,299
66.530,421,303
66.640,424,308
66.760,424,309
66.880,424,309
67.000,425,313
67.110,425,313
67.230,419,313
67.340,410,317
67.450,400,322
67.570,390,320
67.680,383,318
67.800,370,314
67.900,359,312
68.030,344,310
68.140,332,310
68.260,319,310
68.370,311,311
68.480,300,311
68.590,291,312
68.700,283,310
68.820,275,312
68.930,268,312
69.040,259,316
69.150,253,317
69.280,252,316
69.390,252,316
69.500,251,317
69.620,254,315
69.740,253,313
69.860,248,312
69.970,241,313
70.080,234,312
70.200,227,311
70.310,221,311
70.430,216,311
70.540,210,313
70.650,204,314
70.760,196,317
70.870,186,321
70.990,181,324
71.100,179,324
