Time,Centre position X,Centre position Y
0.000,,
0.210,319,260
0.330,326,267
0.450,332,273
0.560,340,277
0.670,350,280
0.790,358,282
0.910,370,282
1.030,380,280
1.140,392,272
1.250,400,265
1.360,403,256
1.470,407,240
1.590,409,229
1.700,406,216
1.830,399,201
1.940,397,196
2.050,396,192
2.170,390,183
2.290,387,173
2.410,384,160
2.520,383,153
2.630,385,139
2.750,386,129
2.860,387,118
2.970,385,106
3.090,379,99
3.200,366,94
3.320,352,89
3.430,349,91
3.560,338,94
3.670,327,96
3.780,314,98
3.910,301,100
4.020,292,101
4.130,282,103
4.240,284,103
4.360,284,103
4.480,280,103
4.590,272,100
4.710,262,96
4.820,253,92
4.940,244,90
5.050,234,89
5.170,222,96
5.290,213,102
5.410,203,114
5.530,194,126
5.650,191,135
5.760,189,146
5.880,187,161
5.990,186,169
6.110,186,185
6.220,185,194
6.330,186,208
6.440,189,214
6.560,196,224
6.680,204,240
6.800,203,252
6.910,204,254
7.020,204,259
7.130,202,269
7.260,202,274
7.370,203,281
7.480,203,286
7.600,203,291
7.710,201,294
7.830,192,303
7.940,186,310
8.060,178,316
8.180,169,317
8.300,163,322
8.410,163,321
8.530,163,321
8.650,166,319
8.760,160,314
8.870,153,303
8.980,151,289
9.100,150,271
9.220,151,257
9.330,150,242
9.460,150,229
9.580,149,222
9.690,150,222
9.810,149,222
9.920,149,223
10.040,150,222
10.160,152,222
10.270,158,214
10.380,162,205
10.500,170,196
10.620,178,179
10.730,181,160
10.840,183,143
10.950,184,126
11.070,190,106
11.190,196,91
11.300,201,84
11.410,206,74
11.520,211,67
11.640,215,59
11.750,220,57
11.870,225,53
11.980,225,53
12.090,233,51
12.200,247,48
12.310,255,48
12.430,267,50
12.550,275,55
12.680,274,53
12.790,272,52
12.900,276,53
13.010,288,54
13.120,301,55
13.240,315,53
13.350,326,52
13.470,344,50
13.590,354,49
13.700,355,49
13.820,361,50
13.930,384,52
14.040,399,57
14.150,408,63
14.270,417,67
14.390,420,77
14.510,423,93
14.620,423,108
14.730,423,132
14.850,422,148
14.960,419,165
15.080,416,181
15.200,412,193
15.310,413,195
15.430,413,197
15.540,409,196
15.660,400,196
15.770,388,198
15.880,373,200
16.000,351,202
16.120,337,200
16.240,319,189
16.350,304,177
16.460,284,163
16.570,270,154
16.680,254,146
16.800,237,138
16.920,224,128
17.040,206,115
17.150,192,106
17.260,177,94
17.370,166,83
17.480,160,72
17.600,155,66
17.720,153,60
17.830,156,58
17.950,157,57
18.060,157,54
18.180,157,53
18.300,157,51
18.410,157,51
18.530,156,51
18.650,155,50
18.770,154,50
18.890,153,50
19.000,153,50
19.120,153,51
19.230,157,57
19.340,160,56
19.460,163,53
19.570,178,54
19.680,197,55
19.790,214,57
19.910,232,62
20.030,243,64
20.140,249,60
20.250,255,58
20.380,277,52
20.500,300,49
20.620,318,49
20.730,340,49
20.850,355,49
20.960,368,49
21.070,386,51
21.200,404,57
21.310,414,63
21.420,420,70
21.540,423,81
21.660,422,109
21.780,419,122
21.900,410,135
22.010,403,146
22.130,396,152
22.240,383,153
22.360,365,147
22.470,347,142
22.600,325,130
22.710,307,117
22.840,283,101
22.950,265,90
23.070,243,78
23.180,228,74
23.300,208,77
23.410,192,81
23.530,178,85
23.640,168,88
23.760,161,88
23.880,163,86
24.000,161,83
24.120,155,79
24.230,151,70
24.340,149,64
24.450,148,62
24.570,151,66
24.680,152,67
24.790,149,69
24.910,148,69
25.020,148,69
25.130,147,70
25.250,147,70
25.370,146,71
25.490,146,70
25.600,146,70
25.730,149,71
25.840,156,70
25.960,154,76
26.080,150,91
26.190,150,112
26.300,152,140
26.420,154,160
26.530,155,181
26.650,158,198
26.780,160,221
26.890,163,245
27.000,165,263
27.120,165,274
27.240,165,286
27.360,162,298
27.470,155,316
27.590,154,321
27.710,153,325
27.830,152,325
27.940,152,325
28.070,154,323
28.190,156,318
28.310,159,316
28.420,173,316
28.540,190,316
28.650,211,313
28.760,233,311
28.870,250,310
28.990,268,309
29.110,284,312
29.230,294,316
29.340,302,320
29.460,307,321
29.570,308,319
29.690,317,316
29.800,329,315
29.920,338,311
30.030,351,307
30.140,358,304
30.250,365,301
30.370,380,300
30.490,398,297
30.600,410,295
30.720,415,295
30.840,415,294
30.950,411,297
31.060,411,299
31.180,417,305
31.300,422,313
31.410,421,313
31.520,418,314
31.640,415,319
31.760,412,319
31.880,414,317
32.000,405,318
32.110,395,319
32.230,379,318
32.340,367,320
32.450,349,322
32.570,331,322
32.690,314,323
32.810,299,324
32.920,290,324
33.030,289,324
33.150,290,324
33.270,291,324
33.380,290,327
33.500,289,327
33.620,291,327
33.740,290,327
33.860,291,327
33.980,292,327
34.090,291,327
34.200,291,326
34.320,292,323
34.430,290,320
34.540,286,319
34.650,277,315
34.760,257,306
34.880,239,299
34.990,216,292
35.100,201,286
35.220,188,281
35.340,173,278
35.450,166,276
35.560,157,278
35.680,152,279
35.790,150,280
35.910,149,280
36.030,149,280
36.140,149,279
36.260,149,279
36.380,149,280
36.490,150,279
36.600,154,279
36.720,162,276
36.840,165,278
36.950,167,288
37.070,169,300
37.180,175,312
37.310,176,316
37.420,179,311
37.530,190,308
37.650,202,297
37.770,221,281
37.880,229,270
38.000,242,252
38.120,244,232
38.240,241,215
38.350,236,196
38.470,232,169
38.580,230,142
38.700,232,124
38.820,238,108
38.930,254,91
39.050,270,82
39.170,291,73
39.290,313,66
39.400,328,63
39.520,338,62
39.630,341,64
39.760,342,65
39.870,352,64
39.980,363,63
40.100,379,58
40.220,399,53
40.330,409,51
40.450,415,50
40.560,419,50
40.710,423,49
40.830,423,49
40.940,423,49
41.060,423,48
41.230,417,50
41.350,418,52
41.460,418,53
41.570,418,52
41.680,418,52
41.800,418,51
41.910,415,50
42.020,416,50
42.140,418,51
42.250,418,51
42.370,418,51
42.490,417,50
42.600,416,48
42.710,416,48
42.830,416,48
42.960,417,48
43.070,417,48
43.180,416,48
43.290,416,48
43.400,417,49
43.520,418,52
43.630,421,57
43.750,421,68
43.870,422,79
43.980,421,90
44.090,423,101
44.200,421,114
44.320,422,128
44.430,422,146
44.550,424,156
44.660,425,161
44.770,426,165
44.890,426,165
45.010,427,166
45.130,428,166
45.240,427,165
45.360,423,163
45.470,422,169
45.590,421,188
45.710,418,203
45.820,416,217
45.930,414,229
46.050,411,240
46.150,406,252
46.270,408,252
46.380,411,250
46.500,412,248
46.610,412,249
46.710,412,250
46.820,411,249
46.940,406,245
47.060,393,240
47.180,381,233
47.300,367,217
47.410,356,202
47.530,342,184
47.650,333,169
47.770,329,162
47.900,327,152
48.020,326,138
48.130,331,118
48.240,340,103
48.350,349,91
48.470,364,75
48.580,377,65
48.690,391,55
48.800,395,56
48.900,392,55
49.020,392,50
49.140,393,49
49.250,393,49
49.370,394,53
49.490,392,54
49.600,386,57
49.710,375,57
49.830,354,63
49.940,339,69
50.060,319,81
50.180,300,97
50.300,286,111
50.420,272,120
50.530,252,124
50.640,237,123
50.760,212,115
50.870,196,107
50.990,179,98
51.100,174,94
51.210,173,93
51.340,174,93
51.460,173,92
51.580,168,86
51.690,162,73
51.820,156,62
51.940,155,59
52.060,156,62
52.180,156,62
52.290,157,62
52.410,158,60
52.530,155,55
52.650,153,52
52.770,151,51
52.880,151,50
52.990,153,51
53.110,153,53
53.220,156,55
53.320,156,59
53.440,155,67
53.550,157,83
53.670,160,91
53.780,166,98
53.900,173,117
54.010,176,133
54.120,179,156
54.230,179,176
54.350,180,203
54.470,181,223
54.580,179,236
54.700,175,236
54.820,170,239
54.940,170,242
55.050,173,244
55.180,173,256
55.290,174,274
55.410,174,287
55.520,173,299
55.630,170,310
55.750,162,321
55.870,158,322
55.990,157,323
56.100,154,326
56.210,151,328
56.320,151,329
56.430,151,328
56.550,152,327
56.670,151,326
56.780,150,325
56.900,151,325
57.010,152,325
57.130,154,324
57.240,156,323
57.360,162,322
57.470,160,324
57.590,156,324
57.700,156,324
57.810,156,324
57.930,158,323
58.040,160,316
58.150,160,304
58.270,162,298
58.390,162,295
58.500,164,295
58.620,166,296
58.730,169,297
58.850,175,294
58.960,194,291
59.080,216,287
59.200,232,287
59.320,247,288
59.440,258,287
59.560,272,287
59.670,283,287
59.780,297,291
59.900,304,293
60.010,313,296
60.120,330,299
60.240,344,302
60.350,356,306
60.470,355,306
60.580,354,309
60.710,354,309
60.820,356,315
60.940,358,315
61.050,358,311
61.180,365,306
61.290,374,304
61.410,382,303
61.520,384,303
61.630,382,303
61.760,382,297
61.860,384,288
61.990,387,265
62.100,388,247
62.210,392,222
62.330,396,204
62.440,400,185
62.560,406,163
62.680,410,144
62.790,410,128
62.910,407,114
63.030,398,97
63.150,381,89
63.270,363,86
63.390,337,83
63.510,321,82
63.630,305,86
63.740,291,90
63.850,273,99
63.970,261,108
64.090,250,120
64.210,242,133
64.320,238,143
64.430,239,149
64.540,242,157
64.650,246,170
64.770,248,176
64.880,256,182
64.990,266,187
65.100,277,192
65.200,295,201
65.320,307,207
65.430,315,212
65.540,317,212
65.650,318,212
65.760,320,214
65.870,322,215
65.990,328,218
66.110,329,218
66.220,329,218
66.340,329,223
66.460,330,235
66.580,331,253
66.700,329,262
66.820,321,270
66.930,313,278
67.050,297,287
67.160,287,290
67.280,273,292
67.400,259,293
67.530,241,291
67.630,228,287
67.750,213,282
67.860,195,277
67.980,187,274
68.090,182,275
68.210,174,276
68.330,167,282
68.450,164,284
68.570,163,285
68.690,163,282
68.790,163,281
68.900,164,280
69.020,165,278
69.130,162,271
69.250,158,259
69.360,158,256
69.480,157,254
69.590,158,254
69.710,154,251
69.830,151,246
69.940,147,246
70.050,146,246
70.170,146,247
70.280,146,247
70.400,146,247
70.510,148,248
70.640,152,247
70.750,156,246
70.870,161,238
70.990,164,232
71.100,167,230
71.210,166,231
71.330,165,232
71.440,165,232
71.560,166,232
71.680,171,235
71.790,179,238
71.900,187,240
72.020,191,239
72.130,191,240
72.250,188,242
72.360,189,242
72.480,190,248
72.590,190,256
72.700,188,266
72.820,187,280
72.930,188,289
73.040,188,302
73.150,191,312
73.270,192,312
73.380,195,311
73.510,199,313
73.630,214,318
73.740,230,320
73.850,254,320
73.970,269,315
74.090,290,301
74.200,303,293
74.310,314,286
74.420,331,280
74.530,342,276
74.650,356,268
74.770,363,265
74.870,367,261
75.000,378,253
75.120,392,241
75.230,402,232
75.340,407,223
75.460,416,212
75.580,421,204
75.690,418,204
75.800,417,207
75.920,422,212
76.040,426,214
76.150,427,214
76.260,427,214
76.380,425,214
76.490,422,213
76.610,422,218
76.730,420,235
76.840,415,248
76.950,405,253
77.070,396,253
77.190,384,246
77.300,367,236
77.420,351,226
77.540,335,215
77.650,316,198
77.770,302,188
77.880,285,175
77.990,272,163
78.110,255,151
78.230,245,146
78.340,229,135
78.450,218,129
78.570,208,121
78.690,193,109
78.800,185,101
78.910,184,92
79.020,185,90
79.140,186,90
79.250,188,91
79.380,196,85
79.490,207,77
79.610,222,69
79.720,232,64
79.830,241,58
79.950,250,55
80.060,258,51
80.180,271,51
80.310,278,50
80.430,277,53
80.540,274,53
80.650,272,52
80.770,271,48
80.880,268,48
81.000,266,48
81.110,265,48
81.230,265,48
81.340,265,49
81.460,264,49
81.580,264,49
81.700,263,49
81.820,264,50
81.930,263,51
82.050,253,56
82.170,243,63
82.280,229,72
82.400,224,85
82.510,217,106
82.620,215,122
82.730,214,136
82.850,212,156
82.950,210,172
83.070,209,183
83.190,205,199
83.300,203,206
83.420,196,218
83.530,192,223
83.640,190,223
83.750,188,222
83.860,189,222
83.980,189,222
84.090,189,224
84.210,191,224
84.330,190,229
84.450,186,245
84.560,184,260
84.680,182,273
84.800,175,288
84.920,172,296
85.040,168,301
85.150,167,304
85.270,167,305
85.390,167,305
85.500,167,309
85.620,164,319
85.730,161,319
85.850,162,320
85.970,163,319
86.080,164,314
86.200,161,312
86.320,157,302
86.440,155,291
86.560,154,272
86.670,153,259
86.790,151,240
86.910,150,221
87.030,150,217
87.150,153,208
87.270,152,188
87.390,151,172
87.510,151,159
87.630,150,153
87.740,150,146
87.840,151,144
87.970,150,147
88.080,147,148
88.190,146,149
88.310,146,150
88.420,145,149
88.530,146,149
88.640,146,149
88.750,149,148
88.860,153,147
88.980,157,143
89.100,161,137
89.210,175,131
89.340,194,125
89.450,209,122
89.570,227,122
89.680,249,124
89.800,270,133
89.930,285,142
90.040,303,158
90.150,318,170
90.260,330,181
90.380,342,191
90.500,350,197
90.610,358,213
90.730,357,224
90.850,353,235
90.960,349,237
91.070,343,239
91.180,324,240
91.300,306,241
91.410,281,242
91.530,266,240
91.640,246,235
91.760,233,233
91.870,224,231
91.990,218,223
92.100,216,210
92.210,215,202
92.330,219,195
92.440,226,186
92.550,230,180
92.670,232,173
92.780,242,158
92.900,243,146
93.020,237,125
93.130,229,112
93.240,219,95
93.350,211,86
93.460,203,76
93.580,191,68
93.690,183,62
93.810,172,55
93.920,166,54
94.040,158,52
94.160,159,52
94.270,160,51
94.380,158,50
94.500,151,51
94.610,149,51
94.720,149,51
94.840,149,51
94.960,152,51
95.070,157,52
95.180,160,52
95.300,162,53
95.420,163,57
95.530,164,58
95.640,166,64
95.760,170,70
95.870,169,68
95.990,166,65
96.100,166,65
96.220,168,65
96.340,169,65
96.460,168,66
96.570,168,66
96.690,167,65
96.800,167,65
96.920,166,65
97.030,166,65
97.140,166,65
97.260,166,65
97.380,166,65
97.490,166,65
97.600,166,65
97.710,166,65
97.820,166,65
97.940,166,65
98.050,166,65
98.170,166,65
98.290,166,65
98.400,166,65
98.510,166,65
98.630,166,65
98.740,166,65
98.860,166,65
98.970,166,65
99.090,166,65
99.190,166,65
99.310,166,65
99.430,166,65
99.540,166,65
99.670,166,65
99.790,166,65
99.920,166,66
100.030,166,65
100.140,166,65
100.270,167,65
100.380,167,66
100.490,166,65
100.610,167,66
100.730,167,66
100.840,167,65
100.960,168,65
101.070,168,66
101.190,167,65
101.310,168,66
101.430,169,67
101.540,169,66
101.660,168,65
101.760,169,65
101.880,167,66
101.990,168,66
102.110,169,66
102.220,169,67
102.330,169,67
102.440,168,68
102.550,169,69
102.660,168,69
102.770,166,72
102.890,167,70
103.000,170,70
103.110,173,71
103.220,176,72
103.340,186,81
103.450,197,89
103.570,207,98
103.670,221,111
103.790,230,122
103.910,244,135
104.020,255,145
104.140,263,162
104.250,268,174
104.380,272,192
104.490,275,204
104.610,276,222
104.710,271,235
104.820,266,241
104.930,261,242
105.050,251,248
105.160,235,254
105.280,220,261
105.400,211,267
105.510,202,272
105.620,199,274
105.740,197,271
105.860,196,268
105.980,184,265
106.100,177,262
106.220,168,262
106.340,159,262
106.450,158,261
106.560,162,260
106.670,160,260
106.790,160,260
106.900,160,258
107.010,154,252
107.130,154,249
107.250,158,239
107.360,160,225
107.480,165,211
107.600,167,202
107.710,170,187
107.820,174,174
107.940,180,155
108.050,189,144
108.170,201,137
108.280,215,136
108.390,235,137
108.500,266,143
108.610,287,148
108.740,313,154
108.860,331,152
108.970,353,141
109.090,367,129
109.200,378,115
109.330,393,94
109.450,407,75
109.560,415,60
109.680,417,55
109.790,415,56
109.900,413,56
110.020,414,53
110.140,417,49
110.260,416,49
110.370,418,48
110.490,418,48
110.600,418,49
110.720,420,48
110.830,421,48
110.950,419,50
111.060,416,51
111.170,416,53
111.290,417,56
111.400,413,62
111.520,409,66
111.630,408,66
111.760,407,67
111.880,408,66
112.000,408,66
112.110,408,66
112.230,406,67
112.350,389,76
112.470,366,87
112.590,348,95
112.720,324,102
112.840,303,106
112.960,288,106
113.070,270,101
113.180,254,97
113.290,238,92
113.410,227,87
113.520,225,86
113.640,229,84
113.750,231,79
113.880,234,67
114.000,238,63
114.100,239,58
114.220,242,53
114.330,242,51
114.450,242,50
114.560,242,49
114.680,242,49
114.790,244,49
114.910,247,49
115.030,254,50
115.140,267,52
115.260,282,54
115.370,298,53
115.480,304,52
115.600,304,51
115.720,306,49
115.840,307,48
115.960,305,49
116.060,305,49
116.180,304,49
116.280,305,49
116.400,307,48
116.510,308,48
116.620,307,50
116.740,307,50
116.860,308,47
116.980,308,47
117.100,307,49
117.220,308,48
117.330,308,47
117.440,309,48
117.550,308,49
117.660,307,53
117.770,307,54
117.880,309,58
118.000,309,58
118.110,307,59
118.220,307,59
118.340,307,59
118.450,306,62
118.570,303,66
118.690,298,68
118.810,288,68
118.920,279,69
119.040,269,71
119.160,262,79
119.270,257,94
119.380,255,106
119.490,256,117
119.610,259,138
119.730,263,153
119.840,271,171
119.960,278,191
120.080,281,207
120.190,284,218
120.310,287,227
120.420,289,228
120.540,294,235
120.650,301,242
120.770,313,249
120.890,321,252
121.000,322,251
121.110,319,250
121.230,317,250
121.360,320,256
121.470,332,272
121.590,343,283
121.700,348,286
121.820,356,290
121.930,372,297
122.050,385,302
122.170,398,306
122.290,410,309
122.400,417,314
122.520,420,317
122.630,423,320
122.750,425,322
122.870,425,323
122.980,425,322
123.100,426,323
123.210,425,323
123.340,425,323
123.460,424,320
123.570,415,314
123.680,413,314
123.800,410,312
123.910,404,311
124.030,392,308
124.140,382,305
124.260,367,299
124.370,355,296
124.490,343,294
124.600,322,294
124.720,307,296
124.830,288,299
124.950,275,303
125.070,256,305
125.180,240,310
125.300,227,312
125.410,217,309
125.530,202,303
125.640,192,302
125.770,185,295
125.890,180,292
126.010,177,290
126.120,170,292
126.240,164,290
126.350,160,290
126.460,149,290
126.590,145,286
126.710,146,285
126.820,148,287
126.940,149,288
127.060,153,289
127.180,155,296
127.300,160,302
127.420,161,306
127.530,162,317
127.640,163,322
127.760,161,327
127.870,161,328
127.980,161,328
128.090,162,328
128.220,162,328
128.340,162,329
128.460,162,329
128.570,162,329
128.690,162,329
128.810,161,329
128.920,162,326
129.030,162,324
129.150,164,321
129.250,166,317
129.370,169,316
129.480,174,314
129.600,187,313
129.710,200,307
129.820,214,302
129.940,234,293
130.050,256,286
130.170,272,279
130.280,287,273
130.400,304,265
130.520,312,260
130.630,315,256
130.740,319,250
130.850,326,241
130.970,331,231
131.090,341,218
131.210,357,199
131.310,368,190
131.430,375,186
131.550,377,184
131.680,379,183
131.790,378,185
131.900,377,186
132.020,384,187
132.140,392,189
132.260,398,192
132.370,408,193
132.480,414,191
132.600,418,182
132.710,422,168
132.820,424,152
132.930,423,130
133.040,422,115
133.150,422,105
133.270,423,101
133.390,423,101
133.510,425,101
133.620,426,98
133.730,426,97
133.850,425,98
133.970,423,103
134.090,426,106
134.200,427,107
134.310,427,107
134.430,427,107
134.540,427,106
134.660,428,104
134.780,427,105
134.890,424,105
135.000,422,107
135.110,421,106
135.230,413,101
135.350,400,96
135.480,388,93
135.590,369,90
135.700,352,90
135.820,334,94
135.930,310,97
136.040,294,99
136.160,269,103
136.280,250,104
136.400,232,103
136.510,222,100
136.620,207,93
136.730,192,85
136.840,182,79
136.960,176,73
137.080,174,73
137.190,173,76
137.310,171,76
137.430,168,76
137.540,167,79
137.650,157,79
137.770,153,80
137.900,155,77
138.010,153,75
138.130,151,72
138.240,153,72
138.360,153,73
138.470,153,73
138.590,153,73
138.700,152,73
138.810,151,69
138.920,148,66
139.030,146,64
139.150,146,61
139.270,144,60
139.380,145,59
139.490,145,59
139.600,145,58
139.700,145,60
139.820,145,61
139.940,145,62
140.050,144,64
140.160,144,65
140.290,145,67
140.400,146,67
140.510,150,68
140.620,151,66
140.740,155,70
140.860,159,82
140.970,163,98
141.080,166,110
141.200,173,130
141.320,178,145
141.430,181,150
141.540,184,160
141.650,188,168
141.770,190,184
141.880,192,198
142.000,193,210
142.110,193,212
142.220,193,213
142.340,190,213
142.460,190,210
142.570,189,208
142.690,189,208
142.810,191,208
142.930,191,211
143.040,192,211
143.170,191,214
143.280,191,216
143.390,191,217
143.500,191,215
143.620,190,212
143.740,190,211
143.860,190,211
143.970,190,213
144.090,190,214
144.200,192,215
144.320,194,218
144.430,196,226
144.550,200,236
144.660,208,248
144.770,212,253
144.880,217,258
145.000,223,264
145.110,228,267
145.220,239,274
145.330,249,279
145.450,260,287
145.560,267,290
145.670,269,292
145.790,268,293
145.900,266,292
146.010,264,291
146.130,259,296
146.240,247,303
146.360,238,306
146.480,231,311
146.600,231,311
146.710,231,314
146.840,230,316
146.960,227,315
147.080,227,316
147.180,225,315
147.300,225,313
147.410,226,311
147.540,229,312
147.660,231,309
147.780,231,303
147.890,234,295
148.000,246,282
148.130,260,273
148.240,274,262
148.360,287,253
148.470,296,244
148.590,306,234
148.700,302,236
148.820,298,239
148.930,299,239
149.050,301,240
149.170,307,240
149.300,320,241
149.410,331,244
149.530,332,245
149.650,330,247
149.770,329,248
