Time,Centre position X,Centre position Y
0.000,,
0.200,214,175
0.310,214,174
0.420,217,174
0.540,220,171
0.650,221,167
0.770,220,164
0.890,222,163
1.010,225,161
1.120,231,157
1.240,234,155
1.360,234,154
1.470,233,154
1.590,233,157
1.700,233,158
1.810,235,159
1.930,239,162
2.050,246,164
2.160,252,167
2.280,259,169
2.400,270,168
2.520,276,167
2.640,285,161
2.750,293,155
2.860,299,151
2.980,301,148
3.100,299,149
3.210,296,155
3.330,300,158
3.440,306,163
3.560,317,170
3.680,324,177
3.800,326,183
3.920,331,189
4.040,335,198
4.150,337,203
4.260,343,212
4.380,340,221
4.500,337,229
4.610,334,238
4.730,332,244
4.840,330,251
4.960,327,255
5.080,325,262
5.190,321,271
5.310,320,271
5.430,319,272
5.540,315,275
5.650,309,278
5.760,312,277
5.880,312,276
5.990,306,275
6.100,299,275
6.220,300,275
6.330,300,275
6.460,300,275
6.560,300,274
6.670,298,271
6.790,294,265
6.910,292,257
7.020,290,252
7.130,290,250
7.250,290,251
7.360,291,254
7.470,288,259
7.590,279,264
7.710,267,267
7.820,262,272
7.940,257,276
8.040,253,281
8.170,254,281
8.290,253,284
8.410,250,289
8.520,250,290
8.630,248,288
8.750,241,292
8.870,235,295
8.990,226,298
9.110,216,303
9.240,208,305
9.350,200,308
9.460,188,314
9.580,183,316
9.690,174,317
9.800,166,316
9.920,162,316
10.030,164,316
10.140,168,313
10.260,167,310
10.370,162,300
10.480,156,285
10.590,155,276
10.710,153,266
10.820,156,251
10.950,160,235
11.060,162,222
11.170,163,208
11.300,166,191
11.410,168,179
11.530,169,166
11.640,169,151
11.760,166,141
11.880,164,129
11.990,160,117
12.110,157,109
12.220,158,106
12.330,155,96
12.450,152,87
12.560,153,81
12.690,153,76
12.800,153,71
12.910,156,67
13.020,156,67
13.140,156,70
13.260,160,70
13.370,168,68
13.480,179,63
13.600,189,60
13.710,196,56
13.820,196,57
13.940,192,59
14.060,193,65
14.170,201,69
14.280,213,77
14.400,222,83
14.510,224,84
14.630,223,83
14.740,221,81
14.850,223,77
14.960,227,73
15.080,231,71
15.200,236,64
15.310,239,60
15.420,239,62
15.540,233,62
15.650,228,55
15.760,226,52
15.880,224,51
16.000,224,51
16.120,224,51
16.230,223,50
16.360,224,50
16.480,224,51
16.590,225,53
16.710,226,53
16.820,219,54
16.930,207,57
17.050,193,63
17.160,179,72
17.280,168,79
17.390,161,81
17.500,158,85
17.620,153,88
17.740,150,90
17.860,148,91
17.980,147,90
18.100,147,90
18.210,147,90
18.320,147,90
18.440,148,90
18.560,156,87
18.670,158,89
18.780,163,99
18.900,169,106
19.010,180,116
19.130,189,125
19.250,201,141
19.360,210,152
19.480,215,166
19.590,218,187
19.710,220,210
19.820,220,226
19.930,222,240
20.050,224,258
20.160,227,269
20.280,228,279
20.400,231,290
20.510,235,300
20.620,237,305
20.740,239,309
20.850,247,315
20.960,251,315
21.080,260,315
21.190,276,317
21.310,290,316
21.430,302,314
21.550,321,310
21.660,333,309
21.770,350,310
21.890,362,310
22.010,378,308
22.120,386,305
22.240,392,304
22.350,397,300
22.480,404,290
22.590,409,281
22.700,414,273
22.810,418,265
22.920,417,251
23.040,416,236
23.160,414,223
23.270,413,205
23.390,411,196
23.510,409,190
23.630,400,181
23.750,395,171
23.860,393,163
23.990,393,146
24.110,393,127
24.220,394,113
24.350,398,99
24.460,402,89
24.580,408,77
24.700,412,69
24.810,414,66
24.930,414,62
25.040,412,59
25.160,412,60
25.270,413,65
25.390,415,63
25.510,418,61
25.630,421,63
25.750,423,63
25.850,425,62
25.960,426,62
26.070,426,62
26.190,426,63
26.300,426,63
26.420,421,65
26.520,416,67
26.630,410,65
26.750,404,65
26.870,392,66
26.980,370,69
27.100,351,71
27.220,327,73
27.330,309,73
27.450,286,75
27.580,263,76
27.700,245,76
27.820,225,76
27.930,211,75
28.050,196,74
28.170,187,75
28.270,173,73
28.390,172,73
28.510,170,68
28.640,161,60
28.760,156,56
28.870,153,54
28.990,153,54
29.100,154,54
29.220,152,54
29.340,152,51
29.460,150,50
29.570,150,50
29.690,151,51
29.810,152,51
29.920,150,50
30.040,150,51
30.160,150,50
30.270,148,50
30.390,149,50
30.510,150,50
30.620,151,50
30.740,152,50
30.850,154,50
30.960,153,49
31.070,153,50
31.190,154,51
31.300,154,51
31.420,154,53
31.530,155,55
31.650,155,60
31.770,153,62
31.890,154,66
32.000,157,71
32.110,157,87
32.230,159,102
32.350,163,126
32.470,166,144
32.580,168,165
32.700,170,176
32.810,171,186
32.930,172,197
33.050,172,216
33.160,172,226
33.270,174,241
33.390,174,254
